question_id,kla,session,question_number,question_type,date,ministry,title_mal,mla_names,question_body_mal,answer_pdf_url,source_url,mla_name_eng,mla_party_eng,mla_constituency_eng,mla_party_mal,mla_constituency_mal
15-2-1,15,2,1,starred,2021-07-22,starred,വ്യവസായ പ്രോത്സാഹനത്തിനുള്ള നടപടികള്‍,"ശ്രീ കെ യു ജനീഷ് കുമാർ ശ്രീ. പി.വി.അൻവർ | ശ്രീ എം മുകേഷ് | ഡോ സുജിത് വിജയൻപിള്ള : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു നിയമം, വ്യവസായം, കയർ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാനത്ത് വ്യവസായ സൗഹൃദാന്തരീക്ഷമില്ലെന്ന് തെറ്റിദ്ധാരണ പരത്താന്‍ ചിലർ ശ്രമിക്കുന്നതായി ശ്രദ്ധയില്‍പ്പെട്ടിട്ടുണ്ടോ; എങ്കില്‍ ഈ പശ്ചാത്തലത്തില്‍ വ്യവസായ പ്രോത്സാഹനത്തിന് സര്‍ക്കാര്‍ സ്വീകരിച്ചുവരുന്ന നടപടികള്‍ വിശദമാക്കാമോ; ( ബി ) വ്യവസായവുമായി ബന്ധപ്പെട്ട പരാതികള്‍ അന്വേഷിച്ച് തീര്‍പ്പുകല്പിക്കാന്‍ പുതിയ സംവിധാനം ഏര്‍പ്പെടുത്താന്‍ ഉദ്ദേശിക്കുന്നുണ്ടോ; ( സി ) കേന്ദ്ര സര്‍ക്കാരിന്റെ 2020-ലെ ബിസിനസ് റിഫോം ആക്ഷന്‍ പ്ലാന്‍ അനുസരിച്ച് സംസ്ഥാന സര്‍ക്കാര്‍ പൂര്‍ത്തിയാക്കേണ്ട ദൗത്യങ്ങളില്‍ എത്രയെണ്ണം പൂര്‍ത്തിയാക്കിയിട്ടുണ്ട് എന്ന് അറിയിക്കുമോ? സംസ്ഥാനത്തിന്റെ ധനസ്ഥിതി",,http://www.niyamasabha.org/codes/15kla/Session_2/ans/s00001-220721-02-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_2/qns/html/s_220721(1-30).htm,,,,,
15-2-2,15,2,2,starred,2021-07-22,starred,സംസ്ഥാനത്തിന്റെ ധനസ്ഥിതി,"ശ്രീ. പി. മമ്മിക്കുട്ടി ശ്രീ. എ.എന്‍.ഷംസീര്‍ ശ്രീ. കെ.കെ. രാമചന്ദ്രൻ ശ്രീ. ലിന്റോ ജോസഫ് : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു ധനകാര്യ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) കോവിഡ്, കേന്ദ്രസര്‍ക്കാരിന്റെ നോട്ട് നിരോധനം ഉള്‍പ്പടെയുള്ള നയങ്ങള്‍, പ്രകൃതി ദുരന്തങ്ങള്‍ എന്നിവയെല്ലാം ചേർന്ന് സംസ്ഥാനത്തിന്റെ ധനസ്ഥിതിയില്‍ ഏല്‍പ്പിച്ച ആഘാതം മറികടക്കുന്നതിന് എന്തെല്ലാം മാര്‍ഗങ്ങളാണ് പര്യാലോചിക്കുന്നതെന്ന് വെളിപ്പെടുത്താമോ; ( ബി ) ജനങ്ങളുടെ ക്രയശേഷി ഉയര്‍ത്തിയാല്‍ മാത്രമേ സമ്പദ് വ്യവസ്ഥയെ ചലനാത്മകമാക്കാന്‍ കഴിയുകയുള്ളൂവെന്ന കാഴ്ചപ്പാടോടെ പൊതുചെലവുകള്‍ വര്‍ദ്ധിപ്പിക്കുവാന്‍ ഉദ്ദേശിക്കുന്നുണ്ടോ; വ്യക്തമാക്കാമോ; ( സി ) ഒഴിവാക്കാനാകുന്ന ചെലവുകളും നികുതിചോര്‍ച്ചയും ഒഴിവാക്കുന്നതിന് എന്തെല്ലാം നടപടികളാണ് സ്വീകരിച്ചു വരുന്നത്; ( ഡി ) സാമ്പത്തിക ഞെരുക്കം വികസന പ്രവര്‍ത്തനങ്ങളെ ബാധിക്കാതിരിക്കാനായി കിഫ്ബി വഴിയുള്ള വികസന പദ്ധതികള്‍ തുടരാനും സമയബന്ധിതമായി പൂര്‍ത്തിയാക്കാനും ആവശ്യമായ നടപടികള്‍ സ്വീകരിക്കുമോ; വിശദമാക്കാമോ? നൂറ് ദിന കര്‍മ്മപരിപാടിയും സഹകരണമേഖലയും",,http://www.niyamasabha.org/codes/15kla/Session_2/ans/s00002-220721-02-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_2/qns/html/s_220721(1-30).htm,,,,,
15-2-3,15,2,3,starred,2021-07-22,starred,നൂറ് ദിന കര്‍മ്മപരിപാടിയും സഹകരണമേഖലയും,ശ്രീ സി എച്ച് കുഞ്ഞമ്പു | ശ്രീമതി കാനത്തില്‍ ജമീല | ശ്രീ വി കെ പ്രശാന്ത് ശ്രീ. കെ.വി.സുമേഷ് : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു സഹകരണ- രജിസ്ട്രേഷൻ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) കോവിഡ് മൂലമുള്ള സാമ്പത്തികാഘാതത്തില്‍ നിന്ന് ഗ്രാമീണ സമ്പദ് വ്യവസ്ഥയെ കരകയറ്റുന്നതിന് പ്രഖ്യാപിച്ച നൂറ് ദിന കര്‍മ്മപരിപാടിയില്‍ സഹകരണമേഖലയുടെ പങ്ക് വിശദമാക്കാമോ; ( ബി ) ഈ കാലയളവിനുള്ളില്‍ പതിനായിരം പേര്‍ക്ക് എങ്കിലും തൊഴില്‍ ലഭ്യമാക്കണമെന്ന ലക്ഷ്യത്തോടെ ആസൂത്രണം ചെയ്തിട്ടുള്ള പരിപാടിയുടെ വിവരങ്ങൾ അറിയിക്കാമോ; ( സി ) സര്‍ക്കാര്‍ മേഖലയിലെ പദ്ധതികള്‍ ഏറ്റെടുക്കുന്നതിനും പ്രാഥമിക സഹകരണ സംഘങ്ങളുടെ ശാക്തീകരണത്തിനും കേരള ബാങ്കിന്റെ രൂപീകരണം എത്രത്തോളം പ്രയോജനം ചെയ്തിട്ടുണ്ടെന്ന് അറിയിക്കാമോ; കേരള ബാങ്കിനെ കൂടുതല്‍ ശക്തിപ്പെടുത്താന്‍ ഉദ്ദേശിക്കുന്നുണ്ടോ എന്ന് വ്യക്തമാക്കാമോ? പെട്രോള്‍ വില വര്‍ദ്ധന,,http://www.niyamasabha.org/codes/15kla/Session_2/ans/s00003-220721-02-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_2/qns/html/s_220721(1-30).htm,C H Kunhambu,Communist Party Of India(Marxist),Udma,കമ്മ്യൂണിസ്റ്റ് പാർട്ടി ഓഫ് ഇന്ത്യ (മാർക്സിസ്റ്റ്),ഉദുമ
15-2-4,15,2,4,starred,2021-07-22,starred,പെട്രോള്‍ വില വര്‍ദ്ധന,ശ്രീ എം വിൻസെൻറ് ശ്രീ. എ . പി . അനിൽ കുമാർ ശ്രീ. ടി.സിദ്ദിഖ് ശ്രീ. സജീവ് ജോസഫ് : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു ധനകാര്യ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാനത്ത് പെട്രോള്‍ വില നൂറ് രൂപയില്‍ കൂടുതല്‍ എത്തിയിരിക്കുന്ന സാഹചര്യത്തില്‍ ജനങ്ങള്‍ അനുഭവിക്കുന്ന ദുരിതം ശ്രദ്ധയില്‍പ്പെട്ടിട്ടുണ്ടോ; ( ബി ) മുന്‍ യു.ഡി.എഫ്. സര്‍ക്കാരിന്റെ കാലത്ത് പെട്രോളിയം വില വര്‍ദ്ധനയുടെ അധിക ഭാരം ഒഴിവാക്കുന്നതിന് വേണ്ടി എത്ര തവണ സംസ്ഥാന നികുതിയില്‍ ഇളവ് നല്‍കിയിട്ടുണ്ട്; ഇപ്രകാരം എത്ര രൂപയുടെ ഇളവ് അനുവദിച്ചിട്ടുണ്ട്; ( സി ) ഓട്ടോ-ടാക്സി തൊഴിലാളികള്‍ ഉള്‍പ്പെടെ എല്ലാ വിഭാഗം ജനങ്ങളും പെട്രോളിയം വില വര്‍ദ്ധനവിന്റെ ഫലമായി ദുരിതങ്ങള്‍ അനുഭവിക്കുന്ന സാഹചര്യത്തില്‍ സംസ്ഥാന സര്‍ക്കാരിന്റെ നികുതി വിഹിതത്തില്‍ കുറവ് വരുത്തി ജനങ്ങള്‍ക്ക് ആശ്വാസം നല്‍കുന്ന നടപടികള്‍ സ്വീകരിക്കുവാന്‍ തയ്യാറാകുമോ എന്ന് വ്യക്തമാക്കുമോ? വായ്‌പകൾക്ക് മൊറട്ടോറിയം,,http://www.niyamasabha.org/codes/15kla/Session_2/ans/s00004-220721-02-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_2/qns/html/s_220721(1-30).htm,,,,,
15-2-5,15,2,5,starred,2021-07-22,starred,വായ്‌പകൾക്ക് മൊറട്ടോറിയം,ശ്രീ കെ ബി ഗണേഷ് കുമാർ | ശ്രീ തോമസ് കെ തോമസ് : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു ധനകാര്യ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാനത്ത് കോവിഡ്‌ ‌19-ന്റെ പശ്ചാത്തലത്തില്‍ ബാങ്ക് വായ്‌പകൾക്ക് ഒരു വര്‍ഷത്തെ മൊറട്ടോറിയം പ്രഖ്യാപിക്കുന്നതിന് കേന്ദ്ര സര്‍ക്കാരില്‍ സമ്മര്‍ദ്ദം ചെലുത്താന്‍ നടപടി സ്വീകരിക്കുമോ; ( ബി ) മേല്‍പ്പറഞ്ഞ സാഹചര്യത്തില്‍ മൊറട്ടോറിയം നല്‍കേണ്ടതിന്റെ ആവശ്യകത റിസര്‍വ് ബാങ്കിനെ ബോധ്യപ്പെടുത്തുവാൻ നടപടി സ്വീകരിക്കുമോ; വിശദാംശം ലഭ്യമാക്കുമോ? സഹകരണ മേഖലയിലെ കേന്ദ്രസര്‍ക്കാര്‍ ഇടപെടല്‍,,http://www.niyamasabha.org/codes/15kla/Session_2/ans/s00005-220721-02-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_2/qns/html/s_220721(1-30).htm,K B Ganesh Kumar,Kerala Congress (B),Pathanapuram,കേരള കോൺഗ്രസ് (ബി),പത്തനാപുരം
15-2-6,15,2,6,starred,2021-07-22,starred,സഹകരണ മേഖലയിലെ കേന്ദ്രസര്‍ക്കാര്‍ ഇടപെടല്‍,ശ്രീ. പി. ടി. എ. റഹീം ശ്രീ. എം. എം. മണി ശ്രീ. ടി.ഐ.മധുസൂദനന്‍ | ശ്രീ കെ ആൻസലൻ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു സഹകരണ- രജിസ്ട്രേഷൻ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) ഭരണഘടനയുടെ ​ഏഴാം പട്ടികയിലെ മുപ്പത്തിരണ്ടാം ഇനം സഹകരണ സംഘങ്ങളുടെ പ്രവര്‍ത്തനത്തിന്മേലുള്ള അധികാരവും നിയന്ത്രണവും സംസ്ഥാന സര്‍ക്കാരിന് ഏല്പിച്ചുനല്‍കിയിട്ടുള്ള പശ്ചാത്തലത്തില്‍ കേന്ദ്ര സര്‍ക്കാര്‍ ഏകപക്ഷീയമായി സഹകരണ മന്ത്രാലയം രൂപീകരിച്ചത് സംസ്ഥാനത്ത് സഹകാരികളുടെ ഇ‍ടയില്‍ ഉയര്‍ത്തിയിട്ടുള്ള ആശങ്ക ശ്രദ്ധയില്‍പെട്ടിട്ടുണ്ടോ; ( ബി ) നോട്ട് നിരോധനവേളയില്‍ ഉള്‍പ്പെടെ സഹകരണ സംഘങ്ങള്‍ക്കെതിരെ നിലപാട് സ്വീകരിച്ച കേന്ദ്രസര്‍ക്കാര്‍ വീണ്ടും സഹകരണ സംഘങ്ങളെ ദുര്‍ബലപ്പെടുത്തുന്ന പ്രവര്‍ത്തനത്തില്‍ ഏര്‍പ്പെടരുതെന്ന് ആവശ്യപ്പെടുന്നതിന്റെ സാധ്യത പരിശോധനാ വിധേയമാക്കുമോ; ( സി ) ഗ്രാമീണ സമ്പദ്‍വ്യവസ്ഥയെ ശക്തിപ്പെടുത്തുന്നതില്‍ നിര്‍ണായക പങ്കുവഹിക്കുന്ന സഹകരണ മേഖലയുടെ പ്രവര്‍ത്തനം കാര്‍ഷിക രംഗത്തോടൊപ്പം കൂടുതല്‍ മേഖലകളിലേക്ക് വ്യാപിപ്പിക്കാന്‍ പദ്ധതിയുണ്ടോ? പബ്ലിക്ക് പ്രോസിക്യൂട്ടര്‍മാരുടെ നിയമനം,,http://www.niyamasabha.org/codes/15kla/Session_2/ans/s00006-220721-02-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_2/qns/html/s_220721(1-30).htm,,,,,
15-2-7,15,2,7,starred,2021-07-22,starred,പബ്ലിക്ക് പ്രോസിക്യൂട്ടര്‍മാരുടെ നിയമനം,"ശ്രീമതി കെ.കെ.രമ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു നിയമം, വ്യവസായം, കയർ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) മുന്‍ സര്‍ക്കാരിന്റെ കാലയളവില്‍ രാജ്യത്തെ വിവിധ കോടതികളില്‍ സര്‍ക്കാരിനുവേണ്ടി കേസുകള്‍ നടത്തുന്നതിനായി പുറമെ നിന്നും നിയോഗിച്ച അഭിഭാഷകരുടെ ഫീസിനത്തില്‍ സര്‍ക്കാര്‍ ഖജനാവില്‍ നിന്നും ചെലവാക്കിയ തുക എത്രയാണെന്ന കണക്ക് ലഭ്യമാണോ; എങ്കില്‍ നല്‍കുമോ; ( ബി ) സര്‍ക്കാര്‍ അഭിഭാഷകര്‍ ഉണ്ടായിട്ടും സര്‍ക്കാര്‍ കേസുകള്‍ വാദിക്കുന്നതിനായി ഇത്തരത്തില്‍ പുറമെ നിന്നും അഭിഭാഷകരെ നിയോഗിക്കേണ്ടി വരുന്നതിന്റെ കാരണങ്ങള്‍ എന്തെല്ലാമാണെന്ന് വ്യക്തമാക്കുമോ; ( സി ) സംസ്ഥാനത്ത് ഹൈക്കോടതി പ്ലീഡർ മുതൽ കീഴ് കോടതിയിലെ അസിസ്റ്റന്റ് പബ്ലിക് പ്രോസിക്യൂട്ടർമാർ വരെയുള്ളവരുടെ നിയമനത്തിനായി നിശ്ചയിച്ചിട്ടുള്ള മാനദണ്ഡങ്ങള്‍ എന്തൊക്കെയാണെന്ന് അറിയിക്കുമോ; ( ഡി ) പബ്ലിക് പ്രോസിക്യൂട്ടർമാരുടെയും പ്ലീഡർമാരുടെയും നിയമനം രാഷ്ട്രീയ നിയമനം ആകുന്നത് ജനങ്ങൾക്ക് നീതിന്യായ വ്യവസ്ഥയിലുള്ള വിശ്വാസ്യത നഷ്ടപ്പെടുത്തുമെന്ന ആരോപണം ശ്രദ്ധയില്‍പ്പെട്ടിട്ടുണ്ടോ; ( ഇ ) എങ്കില്‍ ഈ നിയമനങ്ങള്‍ മെരിറ്റടിസ്ഥാനത്തില്‍ ആക്കുന്നതിന് സര്‍ക്കാര്‍ നടപടി സ്വീകരിക്കുമോ? വ്യവസായ പാര്‍ക്കുകളുടെ വികസന പുരോഗതി",,http://www.niyamasabha.org/codes/15kla/Session_2/ans/s00007-220721-02-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_2/qns/html/s_220721(1-30).htm,K. K. Rema,Revolutionary Marxist Party Of India,Vatakara,റെവല്യൂഷണറി മാർക്സിസ്റ്റ് പാർട്ടി ഓഫ് ഇന്ത്യ,വടകര
15-2-8,15,2,8,starred,2021-07-22,starred,വ്യവസായ പാര്‍ക്കുകളുടെ വികസന പുരോഗതി,"ശ്രീ. കെ.എം.സച്ചിന്‍ദേവ് ശ്രീ. പി. നന്ദകുമാര്‍ ശ്രീ. മുരളി പെരുനെല്ലി | ശ്രീ വി ജോയി : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു നിയമം, വ്യവസായം, കയർ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാനത്ത് നിക്ഷേപം പ്രോത്സാഹിപ്പിക്കുന്നതിനും സംസ്ഥാനത്തെ കൂടുതല്‍ നിക്ഷേപ സൗഹൃദമാക്കുന്നതിനും പദ്ധതി ആവിഷ്കരിച്ചിട്ടുണ്ടോ; വിശദാംശം അറിയിക്കാമോ; ( ബി ) സംസ്ഥാനത്തെ വിവിധ വ്യവസായ പാര്‍ക്കുകളില്‍ സംരംഭക യൂണിറ്റുകള്‍ക്ക് അതിവേഗ അനുമതി ലഭ്യമാക്കാന്‍ ഏകജാലക ബോര്‍ഡുകള്‍ രൂപീകരിക്കാന്‍ ഉദ്ദേശിക്കുന്നുണ്ടോ; ( സി ) വ്യവസായ പാര്‍ക്കുകളുടെ വികസന പുരോഗതി ത്വരിതപ്പെടുത്തുന്നതിന് സ്വീകരിക്കാന്‍ ഉദ്ദേശിക്കുന്ന നടപടികള്‍ എന്തൊക്കെയാണെന്ന് വിശദമാക്കുമോ; ( ഡി ) വിവിധ വ്യവസായ പാര്‍ക്കുകളില്‍ സ്ഥലം അനുവദിക്കപ്പെട്ടവർ പ്രവര്‍ത്തനം തുടങ്ങിയോ എന്ന് പരിശോധിച്ച് ഉചിതമായ നടപടി സ്വീകരിക്കുമോ? ക്ഷേമപെന്‍ഷനുകള്‍ക്കുള്ള കേന്ദ്രവിഹിതം",,http://www.niyamasabha.org/codes/15kla/Session_2/ans/s00008-220721-02-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_2/qns/html/s_220721(1-30).htm,,,,,
15-2-9,15,2,9,starred,2021-07-22,starred,ക്ഷേമപെന്‍ഷനുകള്‍ക്കുള്ള കേന്ദ്രവിഹിതം,"ശ്രീ പി എസ്‍ സുപാല്‍ | ശ്രീ ജി എസ് ജയലാൽ | ശ്രീമതി സി. കെ. ആശ ശ്രീ. വി. ആർ. സുനിൽകുമാർ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു ധനകാര്യ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) ക്ഷേമപെന്‍ഷനുകള്‍ക്കുള്ള സംസ്ഥാന ബഡ്ജറ്റ് വിഹിതം കഴിഞ്ഞ അഞ്ചുവര്‍ഷങ്ങളില്‍ വര്‍ദ്ധിച്ചിട്ടുണ്ടോ; വിശദമാക്കുമോ; ( ബി ) ക്ഷേമപെന്‍ഷനുകളുടെ കാര്യത്തില്‍ മതിയായ കേന്ദ്രവിഹിതം സംസ്ഥാനത്തിന് ലഭിക്കുന്നുണ്ടോ; ( സി ) കോവിഡ് മൂലമുള്ള സാമ്പത്തികപ്രതിസന്ധി എന്ന കാരണത്താൽ കേന്ദ്രസർക്കാർ ക്ഷേമപദ്ധതികൾക്കായുള്ള ചെലവുകൾ വെട്ടിക്കുറയ്ക്കുന്നത് ശ്രദ്ധയിൽപ്പെട്ടിട്ടുണ്ടോ; വിശദമാക്കുമോ; ( ഡി ) കോവിഡി ​ന്റെ പശ്ചാത്തലത്തിലും സംസ്ഥാന സർക്കാർ ക്ഷേമപെൻഷനുകൾക്കുള്ള വിഹിതത്തിൽ കുറവ് വരുത്താതെ വർദ്ധിപ്പിച്ച നിരക്കിൽ നൽകുന്നതിന് സ്വീകരിച്ച നടപടികൾ വിശദീകരിക്കുമോ; ( ഇ ) ഗാര്‍ഹിക തൊഴിലാളി പെന്‍ഷന്‍, അന്‍പത് വയസ്സുകഴിഞ്ഞ അവിവാഹിതകള്‍ക്കുള്ള പെന്‍ഷന്‍ എന്നീ ഇനങ്ങളില്‍ കേന്ദ്രവിഹിതം ലഭിക്കുന്നുണ്ടോ; വ്യക്തമാക്കാമോ? സൂക്ഷ്മതൊഴില്‍ സംരംഭങ്ങള്‍ പ്രോത്സാഹിപ്പിക്കാന്‍ നടപടി",,http://www.niyamasabha.org/codes/15kla/Session_2/ans/s00009-220721-02-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_2/qns/html/s_220721(1-30).htm,,,,,
15-2-10,15,2,10,starred,2021-07-22,starred,സൂക്ഷ്മതൊഴില്‍ സംരംഭങ്ങള്‍ പ്രോത്സാഹിപ്പിക്കാന്‍ നടപടി,"ശ്രീ ഇ ചന്ദ്രശേഖരന്‍ ശ്രീ. പി. ബാലചന്ദ്രൻ ശ്രീ. വാഴൂര്‍ സോമൻ ശ്രീ. ഇ കെ വിജയൻ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു നിയമം, വ്യവസായം, കയർ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാനത്ത് സൂക്ഷ്മതൊഴില്‍ സംരംഭങ്ങള്‍ പ്രോത്സാഹിപ്പിക്കുന്ന കാര്യത്തിലുള്ള നിലപാട് വ്യക്തമാക്കാമോ; ( ബി ) സൂക്ഷ്മതൊഴില്‍ സംരംഭങ്ങള്‍ പ്രോത്സാഹിപ്പിക്കുന്നതിന്റെ ഭാഗമായി സംരംഭകത്വപരിശീലന പരിപാടികള്‍, സാങ്കേതിക വിദ്യാമേഖലകളില്‍ പ്രായോഗിക പരിശീലനം എന്നിവ നല്‍കുന്നുണ്ടോ; വിശദമാക്കാമോ; ( സി ) സൂക്ഷ്മതൊഴില്‍ സംരംഭകര്‍ക്ക് ഉത്പന്നങ്ങളുടെ വിപണനം, വായ്പ എന്നിവക്ക് സഹായം ലഭ്യമാക്കുന്നതിന് എന്തെല്ലാം നടപടികളാണ് സ്വീകരിച്ചിട്ടുള്ളതെന്ന് വ്യക്തമാക്കാമോ? വ്യവസായ വികസനത്തിനായുള്ള നടപടികള്‍",,http://www.niyamasabha.org/codes/15kla/Session_2/ans/s00010-220721-02-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_2/qns/html/s_220721(1-30).htm,,,,,
