question_id,kla,session,question_number,question_type,date,ministry,title_mal,mla_names,question_body_mal,answer_pdf_url,source_url,mla_name_eng,mla_party_eng,mla_constituency_eng,mla_party_mal,mla_constituency_mal
15-12-1,15,12,1,starred,2024-10-07,starred,കെട്ടിട സമുച്ചയങ്ങള്‍ക്കുള്ള പാർക്കിംഗ് ഇളവുകള്‍,"ശ്രീ. കെ. ബാബു (തൃപ്പൂണിത്തുറ) ശ്രീ. സണ്ണി ജോസഫ് ശ്രീ. എൽദോസ് പി. കുന്നപ്പിള്ളിൽ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു തദ്ദേശ സ്വയംഭരണ - എക്സൈസ്‌ - പാര്‍ലമെന്ററികാര്യ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാനത്ത് തദ്ദേശസ്വയംഭരണ സ്ഥാപനങ്ങൾ കെട്ടിട നിർമ്മാണ പെർമിറ്റ് അനുവദിക്കുമ്പോൾ പാർക്കിംഗ് സൗകര്യം സംബന്ധിച്ച വിഷയങ്ങളിൽ ഇളവ് അനുവദിച്ച് ഉത്തരവ് പുറത്തിറക്കിയിട്ടുണ്ടോ; എങ്കിൽ ഇളവുകൾ എന്തൊക്കെയാണെന്ന് വിശദമാക്കുമോ; ( ബി ) പാർക്കിംഗ് ഇളവുകൾ അനുവദിക്കാനായി ചീഫ് ടൗൺ പ്ലാനർ നൽകിയ ശിപാർശകളുടെ പൂർണവിവരം ലഭ്യമാക്കാമോ; ( സി ) പാർക്കിംഗ് ഇളവുകൾ അനുവദിക്കണമെന്ന് ആവശ്യപ്പെട്ട് നിർമ്മാണമേഖലയിലെ എതെങ്കിലും സംഘടനകൾ/ഏജൻസികൾ നിവേദനമോ പരാതിയോ നൽകിയിരുന്നോ; എങ്കിൽ വിശദാംശം ലഭ്യമാക്കുമോ; ( ഡി ) പാർക്കിംഗ് ഇളവ് അനുവദിച്ച കെട്ടിടത്തിന് 200 മീറ്റർ അകലെവരെ ഓഫ് സ്ട്രീറ്റ് പാർക്കിംഗ് അനുവദിക്കുന്നത് തുടരുമോയെന്ന് പരിശോധിക്കാൻ എന്തു സംവിധാനമാണ് ഉള്ളത്; ഇതിന്റെ പ്രായോഗികത പരിശോധിച്ചിട്ടുണ്ടോ; വ്യക്തമാക്കുമോ; ( ഇ ) ഭവനസമുച്ചയങ്ങൾക്കും ഫ്ലാറ്റുകൾക്കും പുറമേ ഷോപ്പിംഗ് മാളുകൾ, കച്ചവടസ്ഥാപനങ്ങൾ, ഹോട്ടലുകൾ, ബാർ ഹോട്ടലുകൾ എന്നിവയ്ക്കും പാർക്കിംഗ് ഇളവുകൾ ബാധകമാണോ; വ്യക്തമാക്കുമോ? മുഖ്യമന്ത്രിയുടെ ദുരിതാശ്വാസനിധി",,http://www.niyamasabha.org/codes/15kla/Session_12/ans/s00001-071024-11-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_12/qns/html/s_071024(01-30).html,,,,,
15-12-2,15,12,2,starred,2024-10-07,starred,മുഖ്യമന്ത്രിയുടെ ദുരിതാശ്വാസനിധി,ശ്രീ. മുരളി പെരുനെല്ലി ശ്രീ. എം. എം. മണി | ശ്രീ വി ജോയി | ശ്രീമതി ശാന്തകുമാരി കെ. : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു മുഖ്യമന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) മുഖ്യമന്ത്രിയുടെ ദുരിതാശ്വാസനിധിയിലൂടെ ധനസഹായം നൽകിവരുന്ന പദ്ധതി സുഗമവും സുതാര്യവുമായി നടത്തുന്നതിന് എന്തെല്ലാം നടപടിക്രമങ്ങളാണ് പാലിക്കപ്പെടുന്നതെന്ന് വ്യക്തമാക്കുമോ; ( ബി ) ഈ സർക്കാർ വന്നശേഷം മുഖ്യമന്ത്രിയുടെ ദുരിതാശ്വാസനിധിയിൽ നിന്നും നാളിതുവരെ എത്ര തുക വിതരണം ചെയ്തിട്ടുണ്ടെന്ന് വെളിപ്പെടുത്തുമോ; ( സി ) അസുഖബാധിതർക്ക് സഹായധനം അനുവദിക്കുന്നതിന് അവലംബിച്ച് വരുന്ന മാനദണ്ഡങ്ങൾ എന്തെല്ലാമാണെന്ന് വിശദമാക്കാമോ; ( ഡി ) പ്രസ്തുത പദ്ധതിയ്ക്കെതിരായി ചില മാധ്യമങ്ങളിൽ വരുന്ന വ്യാജവാർത്തകൾ ശ്രദ്ധയിൽപ്പെട്ടിട്ടുണ്ടോ; എങ്കില്‍ ഇതിനെതിരെ എന്ത് നടപടി സ്വീകരിക്കാനാണ് ഉദ്ദേശിക്കുന്നതെന്ന് വ്യക്തമാക്കുമോ? ഭക്ഷ്യസാധനങ്ങളുടെ വിലനിയന്ത്രണം,,http://www.niyamasabha.org/codes/15kla/Session_12/ans/s00002-071024-11-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_12/qns/html/s_071024(01-30).html,,,,,
15-12-3,15,12,3,starred,2024-10-07,starred,ഭക്ഷ്യസാധനങ്ങളുടെ വിലനിയന്ത്രണം,"ശ്രീ ഇ ചന്ദ്രശേഖരന്‍ | ശ്രീ . മുഹമ്മദ് മുഹസിൻ ശ്രീ. വി. ആർ. സുനിൽകുമാർ ശ്രീ. സി.സി. മുകുന്ദൻ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു ഭക്ഷ്യ-പൊതുവിതരണ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) കേരളത്തിലെ കൃഷിഭൂമിയുടെ ദൗർലഭ്യം, ഉയർന്ന ജനസാന്ദ്രത തുടങ്ങിയ ഘടകങ്ങള്‍ ഭക്ഷ്യവസ്തുക്കൾക്ക് ഇതര സംസ്ഥാനങ്ങളെ കൂടുതലായി ആശ്രയിക്കേണ്ട സ്ഥിതി സംജാതമാക്കിയിട്ടുണ്ടോ; വിശദമാക്കുമോ; ( ബി ) ദേശീയതലത്തിലെ വിലക്കയറ്റം കൂടുതൽ ബാധിക്കുന്നത്‌ ഉപഭോക്തൃ സംസ്ഥാനമായ കേരളത്തെയാണെന്നത് കണക്കിലെടുത്ത് അവശ്യസാധനങ്ങളുടെ വിലവര്‍ദ്ധനവ് തടയുന്നതിന് സംസ്ഥാനം നടപടികൾ സ്വീകരിച്ചിട്ടുണ്ടോ; വിശദമാക്കുമോ; ( സി ) ഭക്ഷ്യ പൊതുവിതരണ വകുപ്പും സപ്ലൈകോയും ഭക്ഷ്യോത്പന്നങ്ങളുടെ വില നിയന്ത്രിക്കുന്നതിന് ഇക്കഴിഞ്ഞ ഓണക്കാലത്തുള്‍പ്പെടെ എന്തെല്ലാം നടപടികളാണ് സ്വീകരിച്ചിട്ടുള്ളത്; വ്യക്തമാക്കാമോ; ( ഡി ) ഉൽപ്പന്നങ്ങളുടെ പൊതുവിപണിയിലെ വില നിശ്ചയിക്കാന്‍ സംസ്ഥാന സർക്കാരിന് അധികാരമില്ലെങ്കിലും മറ്റ് സംസ്ഥാനങ്ങളെ അപേക്ഷിച്ച് ശക്തമായ വിപണി ഇടപെടൽ കേരളം നടത്തുന്നുണ്ടോ; ദരിദ്രർക്കു മാത്രമല്ല ഇടത്തരക്കാർക്കും റേഷനും ഭക്ഷ്യവസ്തുക്കളും നൽകി ഭക്ഷ്യക്ഷാമം തടഞ്ഞുനിര്‍ത്താന്‍ സംസ്ഥാനത്തിന് കഴിഞ്ഞിട്ടുണ്ടോ; വിശദമാക്കുമോ; ( ഇ ) കുറഞ്ഞവിലയ്ക്ക് ഭക്ഷ്യസാധനങ്ങൾ നൽകുന്നതിനും കരിഞ്ചന്ത, പൂഴ്‍ത്തിവയ്പ് തുടങ്ങിയ അനഭിലഷണീയമായ പ്രവണതകൾ വിപണിയെ ബാധിക്കുന്നില്ലെന്ന് ഉറപ്പ് വരുത്തുന്നതിനുമാവശ്യമായ നടപടികൾ സ്വീകരിച്ചിട്ടുണ്ടോ; വിശദമാക്കുമോ? ഫോൺ സംഭാഷണം ചോർത്തൽ",,http://www.niyamasabha.org/codes/15kla/Session_12/ans/s00003-071024-11-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_12/qns/html/s_071024(01-30).html,,,,,
15-12-4,15,12,4,starred,2024-10-07,starred,ഫോൺ സംഭാഷണം ചോർത്തൽ,ശ്രീ. തിരുവഞ്ചൂർ രാധാകൃഷ്ണൻ ഡോ. മാത്യു കുഴല്‍നാടൻ ശ്രീ. സനീഷ്‍കുമാര്‍ ജോസഫ് ശ്രീ. സി. ആര്‍. മഹേഷ് : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു മുഖ്യമന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) ടെലികമ്മ്യൂണിക്കേഷൻ ആക്റ്റ് പ്രകാരം വ്യക്തികളുടെ ഫോൺ സംഭാഷണം ചോർത്തുന്നതിനുള്ള അധികാരം ആർക്കാണു നൽകിയിട്ടുള്ളതെന്നും അതിനുള്ള നടപടിക്രമം എന്താണെന്നും വ്യക്തമാക്കുമോ; ( ബി ) നിയമവിരുദ്ധമായി ഫോൺ സംഭാഷണം ചോർത്തുന്നതിനുള്ള ശിക്ഷാനടപടി എന്താണെന്ന് വ്യക്തമാക്കുമോ; ( സി ) സംസ്ഥാനത്തെ ഭരണാധികാരികളുടെയും പോലീസ് ഉദ്യോഗസ്ഥരുടെയും ടെലഫോൺ സംഭാഷണം ചോർത്തിയതായി ഭരണകക്ഷി എം.എൽ.എ. വെളിപ്പെടുത്തിയത് സർക്കാർ ഗൗരവത്തോടെ കാണുന്നുണ്ടോയെന്നും ഗുരുതരമായ കുറ്റകൃത്യം ചെയ്തുവെന്ന് സ്വയം വെളിപ്പെടുത്തിയ പ്രസ്തുത വ്യക്തിക്കെതിരെ നാളിതുവരെ എന്തു നടപടി സ്വീകരിച്ചുവെന്നും വ്യക്തമാക്കുമോ? സംസ്ഥാനത്തിന്റെ സാമ്പത്തിക പ്രതിസന്ധി പരിഹരിക്കാൻ നടപടി,,http://www.niyamasabha.org/codes/15kla/Session_12/ans/s00004-071024-11-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_12/qns/html/s_071024(01-30).html,,,,,
15-12-5,15,12,5,starred,2024-10-07,starred,സംസ്ഥാനത്തിന്റെ സാമ്പത്തിക പ്രതിസന്ധി പരിഹരിക്കാൻ നടപടി,ശ്രീ. പി.പി. സുമോദ് | ശ്രീ കടകംപള്ളി സുരേന്ദ്രന്‍ ശ്രീ. കെ.കെ. രാമചന്ദ്രൻ ഡോ. സുജിത് വിജയൻപിള്ള : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു മുഖ്യമന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാനത്തിന്റെ സാമ്പത്തിക പ്രതിസന്ധി പരിഹരിക്കുന്നതിനായി സംയുക്ത നിവേദനം നല്‍കുന്നതിന് മുഖ്യമന്ത്രി വിളിച്ചു ചേര്‍ത്ത എം.പി.മാരുടെ യോഗത്തില്‍ തീരുമാനിച്ചിരുന്നോ; ( ബി ) സംസ്ഥാനത്തിന് അവകാശപ്പെട്ട കേന്ദ്രവിഹിതം നേടിയെടുക്കുന്നതിന് നാളിതുവരെ നടത്തിയ ഇടപെടലുകള്‍ എന്തെല്ലാമാണെന്ന് അറിയിക്കുമോ; ( സി ) കേന്ദ്രസര്‍ക്കാരില്‍ നിന്നും സംസ്ഥാനത്തിന് ലഭിക്കേണ്ട ഫണ്ടുകളും ഗ്രാന്റുകളും ലഭിക്കുന്നതില്‍ ഉണ്ടായിട്ടുള്ള കുറവ് സംബന്ധിച്ച് പ്രത്യേകമായി പരിശോധിച്ചിട്ടുണ്ടോ; വിശദാംശം ലഭ്യമാക്കുമോ; ( ഡി ) സംസ്ഥാനത്തിന്റെ ന്യായമായ ആവശ്യങ്ങളോട് കേന്ദ്രസര്‍ക്കാര്‍ അനുവര്‍ത്തിച്ചുവരുന്ന സമീപനങ്ങള്‍ സംസ്ഥാനത്തെ ഏതെല്ലാം തരത്തിൽ ബാധിക്കുന്നുണ്ടെന്ന് വിലയിരുത്തിയിട്ടുണ്ടോ; വിശദമാക്കുമോ? എക്സ്ട്രീം പോവർട്ടി ഇറാഡിക്കേഷൻ പ്രോഗ്രാം,,http://www.niyamasabha.org/codes/15kla/Session_12/ans/s00005-071024-11-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_12/qns/html/s_071024(01-30).html,P P Sumod,Communist Party Of India(Marxist),Tarur,കമ്മ്യൂണിസ്റ്റ് പാർട്ടി ഓഫ് ഇന്ത്യ (മാർക്സിസ്റ്റ്),തരൂർ
15-12-6,15,12,6,starred,2024-10-07,starred,എക്സ്ട്രീം പോവർട്ടി ഇറാഡിക്കേഷൻ പ്രോഗ്രാം,ശ്രീ.മുഹമ്മദ് മുഹസിൻ | ശ്രീ ഇ ചന്ദ്രശേഖരന്‍ ശ്രീ. വി. ആർ. സുനിൽകുമാർ ശ്രീ. സി.സി. മുകുന്ദൻ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു തദ്ദേശ സ്വയംഭരണ - എക്സൈസ്‌ - പാര്‍ലമെന്ററികാര്യ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) ത്രിതല പഞ്ചായത്തുകളുടെ പ്രവര്‍ത്തനങ്ങള്‍ കൂടുതല്‍ കാര്യക്ഷമമാക്കുന്നതിന്റെ ഭാഗമായി അന്തര്‍ദ്ദേശീയതലത്തില്‍ ‍ശ്രദ്ധയാകര്‍ഷിക്കുന്ന വിധം അതിദാരിദ്ര്യ നിര്‍മ്മാര്‍ജ്ജനത്തില്‍ കേരളം മാതൃക സൃഷ്ടിച്ചിട്ടുണ്ടോ; വിശദമാക്കാമോ; ( ബി ) തദ്ദേശ സ്വയംഭരണ സ്ഥാപനങ്ങള്‍ മുഖേന എക്സ്ട്രീം പോവർട്ടി ഇറാഡിക്കേഷൻ പ്രോഗ്രാം നടപ്പിലാക്കിയിട്ടുണ്ടോ; വിശദമാക്കുമോ; ( സി ) പ്രസ്തുത പദ്ധതിയിലൂടെ യാതൊരു പരിരക്ഷയും ഇതുവരെ ലഭിക്കാത്ത അഗതി കുടുംബങ്ങളെയും അര്‍ഹതയില്ലാതെ ആനുകൂല്യം വാങ്ങുന്നവരെയും കണ്ടെത്തുവാന്‍ നടപടി സ്വീകരിച്ചിട്ടുണ്ടോ; വിശദമാക്കുമോ? വയനാട് ദുരന്തം,,http://www.niyamasabha.org/codes/15kla/Session_12/ans/s00006-071024-11-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_12/qns/html/s_071024(01-30).html,,,,,
15-12-7,15,12,7,starred,2024-10-07,starred,വയനാട് ദുരന്തം,ഡോ. കെ. ടി. ജലീൽ ശ്രീ. സി. എച്ച്. കുഞ്ഞമ്പു | ശ്രീമതി കാനത്തില്‍ ജമീല ശ്രീ. പി. ടി. എ. റഹീം : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു മുഖ്യമന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) വയനാട് ജില്ലയില്‍ മുണ്ടക്കൈ-ചൂരല്‍മല-പുഞ്ചിരിമട്ടം മേഖലയിലുണ്ടായ ഉരുള്‍പൊട്ടല്‍ കേരള ചരിത്രത്തിലെ സമാനതകളില്ലാത്ത പ്രകൃതിദുരന്തമാണെന്ന വിലയിരുത്തല്‍ നടത്തിയിട്ടുണ്ടോ; ( ബി ) പ്രസ്തുത ദുരന്തത്തില്‍ എത്ര മനുഷ്യരുടെ ജീവന്‍ നഷ്ടപ്പെട്ടിട്ടുണ്ടെന്നും അതിൽ എത്രപേരുടെ മൃതശരീരങ്ങള്‍ ഇനിയും ലഭിക്കാനുണ്ടെന്നുമുള്ള വിശദാംശം ലഭ്യമാക്കുമോ; ( സി ) ദുരന്തത്തില്‍ വിവിധ മേഖലകളിലായി എത്ര കോടി രൂപയുടെ നാശനഷ്ടങ്ങള്‍ ഉണ്ടായിട്ടുണ്ടെന്നാണ് പ്രാഥമിക വിലയിരുത്തലില്‍ വ്യക്തമായിട്ടുള്ളതെന്ന് അറിയിക്കുമോ; ( ഡി ) വയനാടിന്റെ പുനരധിവാസത്തിന് വിശദമായ നിവേദനം നല്‍കണമെന്ന കേന്ദ്രസര്‍ക്കാരിന്റെ പ്രത്യേക നിര്‍ദ്ദേശത്തിന്റേയും ദേശീയ ദുരന്ത പ്രതികരണ നിധിയുടെയും മാനദണ്ഡങ്ങള്‍ക്കനുസരിച്ച് വിശദമായ നിവേദനം സമര്‍പ്പിച്ചിട്ടുണ്ടോ; എങ്കില്‍ വിശദാംശം ലഭ്യമാക്കുമോ? കെ-ഫോണ്‍ പദ്ധതി,,http://www.niyamasabha.org/codes/15kla/Session_12/ans/s00007-071024-11-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_12/qns/html/s_071024(01-30).html,,,,,
15-12-8,15,12,8,starred,2024-10-07,starred,കെ-ഫോണ്‍ പദ്ധതി,ശ്രീ കെ യു ജനീഷ് കുമാർ ശ്രീ. എ. സി. മൊയ്‌തീൻ ശ്രീ. എ. രാജ ശ്രീ. പി.വി. ശ്രീനിജിൻ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു മുഖ്യമന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) എല്ലാ വിഭാഗം ജനങ്ങള്‍ക്കും സ്ഥാപനങ്ങള്‍ക്കും ഇന്റര്‍നെറ്റ് സൗകര്യം ഏര്‍പ്പെടുത്തുക എന്ന സര്‍ക്കാരിന്റെ പ്രഖ്യാപിത ലക്ഷ്യം നേടുന്നതിനായി ഇതുവരെ നടത്തിയ പ്രവര്‍ത്തനങ്ങള്‍ വിലയിരുത്തിയിട്ടുണ്ടോ; വ്യക്തമാക്കുമോ; ( ബി ) സര്‍ക്കാര്‍ സ്ഥാപനങ്ങളില്‍ ഇന്റര്‍നെറ്റ് കണക്ഷന്‍ നല്‍കുന്ന പദ്ധതിയുടെ പുരോഗതി വ്യക്തമാക്കുമോ; ( സി ) കെ-ഫോണ്‍ പദ്ധതിയില്‍ ഉള്‍പ്പെടുത്തി നിലവില്‍ എത്ര വിദ്യാഭ്യാസ സ്ഥാപനങ്ങള്‍ക്ക് ഇന്റര്‍നെറ്റ് കണക്ഷന്‍ നല്‍കുന്നതിന് കഴിഞ്ഞിട്ടുണ്ടെന്ന് വെളിപ്പെടുത്തുമോ; ( ഡി ) കെ-ഫോണ്‍ പദ്ധതിയുടെ പ്രവര്‍ത്തനങ്ങള്‍ കൂടുതല്‍ കാര്യക്ഷമവും വേഗതയിലും ലഭ്യമാക്കുന്നതിന് എന്തെല്ലാം നടപടികളാണ് സ്വീകരിച്ചു വരുന്നതെന്ന് അറിയിക്കുമോ? ആരോഗ്യ പരിപോഷണത്തിന് ഊന്നൽ നല്‍കാന്‍ നടപടി,,http://www.niyamasabha.org/codes/15kla/Session_12/ans/s00008-071024-11-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_12/qns/html/s_071024(01-30).html,,,,,
15-12-9,15,12,9,starred,2024-10-07,starred,ആരോഗ്യ പരിപോഷണത്തിന് ഊന്നൽ നല്‍കാന്‍ നടപടി,"ശ്രീ ജി എസ് ജയലാൽ ശ്രീ. ഇ കെ വിജയൻ ശ്രീ. ഇ. ടി. ടൈസൺ മാസ്റ്റർ ശ്രീ. പി. ബാലചന്ദ്രൻ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു ആരോഗ്യ- വനിത-ശിശുവികസന വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) 'ജീവിതത്തോട് പ്രായം ചേർക്കുകയല്ല പ്രായത്തോട് ജീവിതം ചേർക്കുക' എന്ന ലോകാരോഗ്യ സംഘടനയുടെ ആപ്തവാക്യം ശ്രദ്ധയിൽപ്പെട്ടിട്ടുണ്ടോ; വ്യക്തമാക്കുമോ; ( ബി ) വർദ്ധിച്ചുവരുന്ന രോഗാതുരത, പ്രാന്തവൽക്കരിക്കപ്പെട്ട ജനസമൂഹങ്ങൾ നേരിടുന്ന സവിശേഷമായ ആരോഗ്യപ്രശ്നങ്ങൾ എന്നിവയ്ക്ക് മുന്‍ഗണന നല്‍കി അവ പരിഹരിക്കുന്നതിന് നടപടി സ്വീകരിച്ചിട്ടുണ്ടോ; വിശദമാക്കുമോ; ( സി ) ബൈപാസ് സംവിധാനങ്ങളും ഡയാലിസിസ് കേന്ദ്രങ്ങളും വർദ്ധിപ്പിച്ചും അവയവമാറ്റ ശസ്ത്രക്രിയകൾ കൂടുതലായി നടത്തിയും മാത്രം മുന്നോട്ടുപോകാനാവില്ലെന്നത് പരിശോധിച്ചിട്ടുണ്ടോ; രോഗപ്രതിരോധത്തിനും ആരോഗ്യ പരിപോഷണത്തിനും ഊന്നൽ നല്‍കാന്‍ നടപടി സ്വീകരിച്ചിട്ടുണ്ടോ; വിശദമാക്കുമോ; ( ഡി ) പ്രാണിജന്യ രോഗങ്ങൾ വർദ്ധിക്കുന്ന സാഹചര്യത്തിൽ ആരോഗ്യ-തദ്ദേശ സ്വയംഭരണ വകുപ്പുകൾ സംയുക്തമായി വെക്ടർ കൺട്രോൾ പ്രോഗ്രാം ഫലപ്രദമായി നടപ്പാക്കിയിട്ടുണ്ടോ; വിശദമാക്കുമോ? മാലിന്യ നിർമ്മാർജ്ജനം",,http://www.niyamasabha.org/codes/15kla/Session_12/ans/s00009-071024-11-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_12/qns/html/s_071024(01-30).html,,,,,
15-12-10,15,12,10,starred,2024-10-07,starred,മാലിന്യ നിർമ്മാർജ്ജനം,ശ്രീ. കെ. ബാബു (നെന്മാറ) ശ്രീ. എച്ച്. സലാം | ശ്രീ വി കെ പ്രശാന്ത് ശ്രീ. ആന്റണി ജോൺ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു തദ്ദേശ സ്വയംഭരണ - എക്സൈസ്‌ - പാര്‍ലമെന്ററികാര്യ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) വീടുകളിൽ നിന്നും സ്ഥാപനങ്ങളില്‍ നിന്നുമുള്ള വാതില്‍പ്പടി മാലിന്യശേഖരണത്തിന്റെ നിലവിലെ പുരോഗതി വെളിപ്പെടുത്തുമോ; ( ബി ) മാലിന്യസംസ്കരണം സുസ്ഥിരവും കാര്യക്ഷമവുമാക്കുന്നതിനായി വിവിധ ഏജന്‍സികളുടെ പ്രവര്‍ത്തനങ്ങള്‍ ഏകോപിപ്പിക്കുന്നതിന് സ്വീകരിച്ച നടപടികള്‍ എന്തെല്ലാമാണെന്ന് അറിയിക്കുമോ; ( സി ) അടിസ്ഥാനസൗകര്യങ്ങളുടെ അഭാവവും മാലിന്യങ്ങളുടെ വര്‍ദ്ധനവും മാലിന്യനീക്കത്തിനുപയോഗിക്കുന്ന പരമ്പരാഗത സമ്പ്രദായങ്ങളും സമ്പൂര്‍ണ്ണ മാലിന്യ നിര്‍മ്മാര്‍ജ്ജനത്തിന് പ്രായോഗികമാകുകയില്ലെന്ന വിദഗ്ദാഭിപ്രായം ശ്രദ്ധയില്‍പ്പെട്ടിട്ടുണ്ടോ; എങ്കില്‍ ഇത് പരിഹരിക്കുന്നതിന് എന്തെല്ലാം നടപടികളാണ് സ്വീകരിക്കാനുദ്ദേശിക്കുന്നത്; വിശദമാക്കുമോ? ബെവ്കോയിൽ ക്യൂ.ആര്‍. കോഡ് സംവിധാനം,,http://www.niyamasabha.org/codes/15kla/Session_12/ans/s00010-071024-11-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_12/qns/html/s_071024(01-30).html,,,,,
