question_id,kla,session,question_number,question_type,date,ministry,title_mal,mla_names,question_body_mal,answer_pdf_url,source_url,mla_name_eng,mla_party_eng,mla_constituency_eng,mla_party_mal,mla_constituency_mal
15-1-31,15,1,31,starred,2021-06-08,starred,കൊച്ചി-പാലക്കാട് വ്യവസായ ഇടനാഴി,ശ്രീ. കെ.എൻ. ഉണ്ണിക്കൃഷ്ണൻ ശ്രീ എ. സി. മൊയ്‌തീൻ ശ്രീ. പി. മമ്മിക്കുട്ടി ശ്രീ. കെ. ബാബു (നെന്മാറ) : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു നിയമവും വ്യവസായവും കയറും വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) കഴിഞ്ഞ സര്‍ക്കാരിന്റെ കാലയളവില്‍ പ്രാഥമിക പ്രവൃത്തികള്‍ ആരംഭിച്ച കൊച്ചി-പാലക്കാട് വ്യവസായ ഇടനാഴി പദ്ധതി സമയബന്ധിതമായി യാഥാര്‍ത്ഥ്യമാക്കുന്നതിന് വേണ്ട പ്രവര്‍ത്തനം നടത്തുമോ; ( ബി ) വ്യവസായ ഇടനാഴിയില്‍ പാലക്കാടിനെ ഒരു നോഡായി വികസിപ്പിക്കുകയെന്ന ലക്ഷ്യത്തോടെ കഴിഞ്ഞ സര്‍ക്കാര്‍ തുടങ്ങിവച്ച ഭൂമി ഏറ്റെടുക്കല്‍ കാര്യക്ഷമമാക്കാന്‍ നടപടിയുണ്ടാകുമോ; ( സി ) കഴിഞ്ഞ സര്‍ക്കാരിന്റെ കാലത്ത് ഭരണാനുമതി ലഭിച്ചിട്ടുള്ള ആലുവ ഗിഫ്റ്റ്സിറ്റിയുടെ വിശദാംശം അറിയിക്കുമോ? സാമ്പത്തിക അച്ചടക്കം,,http://www.niyamasabha.org/codes/15kla/Session_1/ans/s00031-080621-01-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_1/qns/html/s_080621(31-60).htm,,,,,
15-1-32,15,1,32,starred,2021-06-08,starred,സാമ്പത്തിക അച്ചടക്കം,ശ്രീ. പി. ടി. തോമസ് ശ്രീ. തിരുവഞ്ചൂർ രാധാകൃഷ്ണൻ ശ്രീ പി സി വിഷ്ണുനാഥ് ശ്രീ. ടി.സിദ്ദിഖ് : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു ധനകാര്യ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) മുന്‍ സര്‍ക്കാരിന്റെ കാലത്ത് സാമ്പത്തിക അച്ചടക്കം പാലിക്കാതിരുന്നതും നികുതി പിരിവിലുണ്ടായ വീഴ്ചയും ജി.എസ്.ടി. വരുമാനത്തില്‍ ഉണ്ടായ ഇടിവും സംസ്ഥാനത്തിന്റെ സാമ്പത്തിക സ്ഥിതിയെ എപ്രകാരം ബാധിച്ചുവെന്ന് വിലയിരുത്തിയിട്ടുണ്ടോ; ( ബി ) മുന്‍ സര്‍ക്കാരിന്റെ അവസാന കാലത്ത് പത്ര-ദൃശ്യമാധ്യമങ്ങള്‍ വഴി കോടിക്കണക്കിന് രൂപയുടെ പരസ്യങ്ങള്‍ നല്‍കിയതിലൂടെ സംസ്ഥാനത്തിന്റെ ഖജനാവ് കൂടുതല്‍ ശുഷ്കമാകുന്നതിന് ഇടയായിട്ടുണ്ടോയെന്ന് അറിയിക്കുമോ; ( സി ) ചെലവ് ചുരുക്കുവാന്‍ മുന്‍ സര്‍ക്കാര്‍ പ്രഖ്യാപിച്ച പദ്ധതികള്‍ വിജയപ്രദമായിരുന്നോ; ഇല്ലെങ്കില്‍ എന്തുകൊണ്ട്; വ്യക്തമാക്കുമോ; ( ഡി ) 1957 മുതല്‍ 2016 വരെ സംസ്ഥാനം ഭരിച്ച എല്ലാ സര്‍ക്കാരുകളും കൂടി വാങ്ങിയതിനേക്കാള്‍ അധികം കടം 2016-21 കാലഘട്ടത്തിലെ സര്‍ക്കാര്‍ വാങ്ങിയിട്ടുണ്ടോ; ഇത് നമ്മുടെ സമ്പദ് വ്യവസ്ഥയെ എപ്രകാരം ബാധിച്ചുവെന്ന് വിലയിരുത്തിയിട്ടുണ്ടോ; ( ഇ ) തകര്‍ച്ചയിലായ സമ്പദ് വ്യവസ്ഥയെ അനാവശ്യ ധൂര്‍ത്തും ആര്‍ഭാടവും കുറച്ചും നികുതി പിരിവ് ഊര്‍ജ്ജിതപ്പെടുത്തിയും രക്ഷപ്പെടുത്തുന്നതിന് എന്തൊക്കെ നടപടികളാണ് കൈക്കൊള്ളുവാന്‍ ഉദ്ദേശിക്കുന്നത്; ( എഫ് ) നിലവിലെ സാമ്പത്തിക സ്ഥിതിയെ കുറിച്ച് ധവളപത്രം പുറപ്പെടുവിപ്പിക്കുവാന്‍ ഉദ്ദേശിക്കുന്നുണ്ടോ എന്ന് അറിയിക്കുമോ? സാമൂഹ്യസുരക്ഷാ- ക്ഷേമ പെന്‍ഷനുകള്‍,,http://www.niyamasabha.org/codes/15kla/Session_1/ans/s00032-080621-01-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_1/qns/html/s_080621(31-60).htm,,,,,
15-1-33,15,1,33,starred,2021-06-08,starred,സാമൂഹ്യസുരക്ഷാ- ക്ഷേമ പെന്‍ഷനുകള്‍,ശ്രീ എം മുകേഷ് ശ്രീ കെ യു ജനീഷ് കുമാർ | ശ്രീമതി ദെലീമ ശ്രീ. എം.വിജിന്‍ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു ധനകാര്യ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) മഹാമാരി സൃഷ്ടിച്ച പ്രതിസന്ധി അതിജീവിക്കുന്നതിന് മുന്‍ സര്‍ക്കാര്‍ വര്‍ദ്ധിപ്പിച്ചു നല്‍കിയ പെന്‍ഷന്‍ യഥാസമയം നല്‍കുന്നതിനുവേണ്ട ക്രമീകരണങ്ങള്‍ ഏര്‍പ്പെടുത്തിയിട്ടുണ്ടോ; ( ബി ) വിവിധ സാമൂഹ്യസുരക്ഷാ-ക്ഷേമ പെന്‍ഷനുകള്‍ ലഭിക്കുന്നവരുടെ എണ്ണം എത്രയെന്നതിന്റെ കണക്ക് ലഭ്യമാണോ; ( സി ) ഇത്തരത്തിലുള്ള വിവിധ പെന്‍ഷനുകള്‍ക്കായി സംസ്ഥാന സര്‍ക്കാര്‍ നല്‍കുന്ന തുകയും കേന്ദ്രസര്‍ക്കാര്‍ വിഹിതവും എത്ര വീതമെന്ന് അറിയിക്കാമോ? ധനദൃഢീകരണ നടപടികള്‍,,http://www.niyamasabha.org/codes/15kla/Session_1/ans/s00033-080621-01-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_1/qns/html/s_080621(31-60).htm,,,,,
15-1-34,15,1,34,starred,2021-06-08,starred,ധനദൃഢീകരണ നടപടികള്‍,ശ്രീ. റ്റി.പി .രാമകൃഷ്ണൻ ശ്രീ ജി സ്റ്റീഫന്‍ ശ്രീ. കെ. പ്രേംകുമാര്‍ ശ്രീ. പി.വി.അൻവർ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു ധനകാര്യ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) കേന്ദ്ര നികുതിവിഹിതത്തില്‍ കുറവുണ്ടാകുന്നതും ജി.എസ്.ടി വിഹിതം യഥാസമയം ലഭ്യമാക്കാത്തതും പോലുള്ള കേന്ദ്രസര്‍ക്കാരിന്റെ വികല നയങ്ങളും സംസ്ഥാനത്തോടുള്ള വിവേചന പൂര്‍ണമായ നിലപാടുകളും സംസ്ഥാനത്തിന്റെ ധനദൃഢീകരണ നടപടികളെ പ്രതികൂലമായി ബാധിക്കാനിടയുണ്ടോ; ( ബി ) കോവിഡ് സൃഷ്ടിക്കുന്ന പ്രതിസന്ധി ഘട്ടത്തില്‍ കേന്ദ്രസര്‍ക്കാരിന്റെ നിസ്സംഗത സംസ്ഥാനത്തെ റവന്യൂ വരുമാനത്തില്‍ ഇടിവു സൃഷ്ടിക്കാനും ചെലവില്‍ ഗണ്യമായ വര്‍ദ്ധനവുണ്ടാക്കാനും ഇടയാക്കുമെന്നതിനാല്‍ വികസന പ്രവര്‍ത്തനങ്ങളുടെ നൈരന്തര്യത്തിന് ബജറ്റിന് പുറത്തുള്ള വിഭവ സമാഹരണം തുടരാനുള്ള സാധ്യത പരിശോധിക്കുന്നുണ്ടോ; ( സി ) നികുതിദായകരോടു സൗഹൃദ സമീപനം പുലര്‍ത്തുമ്പോള്‍ത്തന്നെ നികുതി ചോര്‍ച്ച ഒഴിവാക്കാന്‍ വേണ്ട നടപടികള്‍ കൂടി ഊര്‍ജ്ജിതപ്പെടുത്തുമോയെന്ന് വ്യക്തമാക്കുമോ? ബാങ്കിംഗ് നിയന്ത്രണ ഭേദഗതി നിയമം,,http://www.niyamasabha.org/codes/15kla/Session_1/ans/s00034-080621-01-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_1/qns/html/s_080621(31-60).htm,,,,,
15-1-35,15,1,35,starred,2021-06-08,starred,ബാങ്കിംഗ് നിയന്ത്രണ ഭേദഗതി നിയമം,ശ്രീ. കെ. പി. എ. മജീദ് ശ്രീ . മഞ്ഞളാംകുഴി അലി ശ്രീ . പി . ഉബൈദുള്ള ശ്രീ. അബ്ദുല്‍ ഹമീദ് മാസ്റ്റര്‍ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു സഹകരണവും രജിസ്ട്രേഷനും വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സഹകരണ ബാങ്കുകള്‍ക്കുള്ള ബാങ്കിംഗ് നിയന്ത്രണ ഭേദഗതി നിയമം അടുത്ത സാമ്പത്തിക വര്‍ഷം മുതല്‍ നടപ്പാക്കണമെന്ന് കേന്ദ്രത്തില്‍ നിന്നും നിര്‍ദ്ദേശം ലഭിച്ചിട്ടുണ്ടോ; ( ബി ) പ്രസ്തുത നിയമം നടപ്പാക്കുന്നത് സംസ്ഥാനത്തെ സഹകരണ ബാങ്കുകളെ എപ്രകാരം ബാധിക്കുമെന്ന് വിലയിരുത്തിയിട്ടുണ്ടോ; ( സി ) ഇത് സംബന്ധിച്ച് എന്തെല്ലാം തുടര്‍ നടപടികള്‍ സ്വീകരിക്കാനാണ് ഉദ്ദേശിക്കുന്നതെന്ന് വ്യക്തമാക്കുമോ? പൊതുമേഖലാ സ്ഥാപനങ്ങളുടെ സംരക്ഷണം,,http://www.niyamasabha.org/codes/15kla/Session_1/ans/s00035-080621-01-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_1/qns/html/s_080621(31-60).htm,,,,,
15-1-36,15,1,36,starred,2021-06-08,starred,പൊതുമേഖലാ സ്ഥാപനങ്ങളുടെ സംരക്ഷണം,"ശ്രീ എം രാജഗോപാലൻ ശ്രീ. എം. എം. മണി ശ്രീ. ടി.ഐ.മധുസൂദനന്‍ ശ്രീ. കെ. ജെ. മാക്‌സി : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു നിയമവും വ്യവസായവും കയറും വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) കൊച്ചിന്‍ റിഫൈനറി ഉള്‍പ്പെടെ രാജ്യത്തെ തന്ത്രപ്രധാനവും അല്ലാത്തതുമായ എല്ലാ പൊതുമേഖലാ സ്ഥാപനങ്ങളെയും സ്വകാര്യവല്‍ക്കരിക്കാനുള്ള നടപടിയുമായി കേന്ദ്ര സര്‍ക്കാര്‍ മുന്നോട്ടു പോകുമ്പോള്‍, സംസ്ഥാന പൊതുമേഖലാ സ്ഥാപനങ്ങളുടെ കാര്യത്തില്‍ സര്‍ക്കാര്‍ സ്വീകരിക്കാനുദ്ദേശിക്കുന്ന നിലപാട് വ്യക്തമാക്കുമോ; ( ബി ) പൊതുമേഖലാ സ്ഥാപനങ്ങളെ സംരക്ഷിക്കാനുള്ള കഴിഞ്ഞ സര്‍ക്കാരിന്റെ പ്രവര്‍ത്തനം വലിയതോതില്‍ വിജയം കണ്ട സ്ഥിതിക്ക് ആ ദിശയില്‍ കൂടുതല്‍ നടപടികള്‍ ഉണ്ടാകുമോ; ( സി ) ഈ സര്‍ക്കാര്‍ അധികാരത്തിലെത്തിയ ശേഷം പൊതുമേഖലാ സ്ഥാപനങ്ങളുടെ സ്ഥിതി വിലയിരുത്തിയിരുന്നോ; വ്യക്തമാക്കുമോ? ഭക്ഷ്യസംസ്കരണ വ്യവസായ മേഖലയിലെ നിക്ഷേപം",,http://www.niyamasabha.org/codes/15kla/Session_1/ans/s00036-080621-01-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_1/qns/html/s_080621(31-60).htm,,,,,
15-1-37,15,1,37,starred,2021-06-08,starred,ഭക്ഷ്യസംസ്കരണ വ്യവസായ മേഖലയിലെ നിക്ഷേപം,ശ്രീ . മുഹമ്മദ് മുഹസിൻ പി . ശ്രീ. പി. ബാലചന്ദ്രൻ ശ്രീ. സി.സി. മുകുന്ദൻ ശ്രീ ഇ ചന്ദ്രശേഖരന്‍ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു നിയമവും വ്യവസായവും കയറും വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) ഭക്ഷ്യസംസ്കരണ വ്യവസായ മേഖലയില്‍ നിക്ഷേപം പ്രോത്സാഹിപ്പിക്കുന്ന കാര്യത്തില്‍ നിലപാട് വ്യക്തമാക്കാമോ; ( ബി ) ഈ മേഖലയില്‍ കേന്ദ്രസഹായ പദ്ധതികള്‍ പരിഗണനയിലുണ്ടോ; എങ്കില്‍ വിശദാംശം നല്കുമോ; ( സി ) പ്രസ്തുത മേഖലയില്‍ ചെറുകിട സംരംഭങ്ങളുടെ സാധ്യത പരിശോധിച്ചിട്ടുണ്ടോ; എങ്കില്‍ വിശദാംശം അറിയിക്കുമോ; ( ഡി ) ഈ രംഗത്ത് പൊതുമേഖല സ്ഥാപനങ്ങളുടെ പങ്കാളിത്തം പ്രോത്സാഹിപ്പിക്കുന്ന കാര്യത്തില്‍ നിലപാട് വ്യക്തമാക്കാമോ? വൈദ്യുതി ദുരുപയോഗം തടയാന്‍ നടപടി,,http://www.niyamasabha.org/codes/15kla/Session_1/ans/s00037-080621-01-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_1/qns/html/s_080621(31-60).htm,,,,,
15-1-38,15,1,38,starred,2021-06-08,starred,വൈദ്യുതി ദുരുപയോഗം തടയാന്‍ നടപടി,ശ്രീ. ആന്റണി ജോൺ ശ്രീ ഒ . ആർ. കേളു ശ്രീ. ലിന്റോ ജോസഫ് ശ്രീ എം മുകേഷ് : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു വൈദ്യുതി വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാനത്ത് വൈദ്യുതിയുടെ ദുരുപയോഗവും മോഷണവും കണ്ടെത്തുന്നതിന് എന്തെല്ലാം സംവിധാനങ്ങളാണ് നിലവിലുള്ളതെന്ന് അറിയിക്കാമോ; ( ബി ) വര്‍ദ്ധിച്ച് വരുന്ന വൈദ്യുത അപകടങ്ങള്‍ ഒഴിവാക്കുന്നതിന് എന്തെല്ലാം നിര്‍ദ്ദേശങ്ങളാണ് നല്‍കാനുദ്ദേശിക്കുന്നതെന്ന് വ്യക്തമാക്കാമോ; ( സി ) വൈദ്യുത അപകടങ്ങളില്‍പെട്ട് മരണമടയുന്നവരുടെ കുടുംബാംഗങ്ങള്‍ക്ക് കാലതാമസം കൂടാതെ നഷ്ടപരിഹാരം നല്‍കുന്നതിനുള്ള നിര്‍ദ്ദേശം നല്‍കുമോ? സഹകരണ സംഘങ്ങളിലെ പലിശ,,http://www.niyamasabha.org/codes/15kla/Session_1/ans/s00038-080621-01-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_1/qns/html/s_080621(31-60).htm,,,,,
15-1-39,15,1,39,starred,2021-06-08,starred,സഹകരണ സംഘങ്ങളിലെ പലിശ,ശ്രീ. മോൻസ് ജോസഫ് : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു സഹകരണവും രജിസ്ട്രേഷനും വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാനത്തെ പ്രാഥമിക സഹകരണ സംഘങ്ങളിലെ പലിശനിരക്ക് കുറയ്ക്കുന്ന കാര്യം പരിഗണിക്കുമോ; ( ബി ) കോവിഡ് പശ്ചാത്തലത്തില്‍ സഹകരണ സംഘങ്ങളിൽനിന്നുള്ള വായ്പകള്‍ക്ക് മൊറട്ടോറിയം ഏര്‍പ്പെടുത്തുന്നതും പിഴപ്പലിശ ഒഴിവാക്കുന്നതും പരിഗണിക്കുമോ; ( സി ) സംസ്ഥാനത്ത് കോവിഡ് മരണങ്ങള്‍ കൂടിവരുന്ന സാഹചര്യത്തില്‍ റിസ്ക് ഫണ്ട് വഴി നല്‍കുന്ന ധനസഹായത്തിനുള്ള നടപടിക്രമങ്ങളില്‍ ഇളവ് നല്‍കുന്ന കാര്യം പരിഗണിക്കുമോ? സഹകരണ മേഖലയിലെ പുതിയ പദ്ധതികള്‍,,http://www.niyamasabha.org/codes/15kla/Session_1/ans/s00039-080621-01-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_1/qns/html/s_080621(31-60).htm,Mons Joseph,Kerala Congress,Kaduthuruthy,കേരള കോൺഗ്രസ്,കടുത്തുരുത്തി
15-1-40,15,1,40,starred,2021-06-08,starred,സഹകരണ മേഖലയിലെ പുതിയ പദ്ധതികള്‍,ശ്രീ സി കെ ഹരീന്ദ്രന്‍ ശ്രീ. കെ.വി.സുമേഷ് ശ്രീ. കെ.പി.കുഞ്ഞമ്മദ് കുട്ടി മാസ്റ്റര്‍ ശ്രീ. എച്ച്. സലാം : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു സഹകരണവും രജിസ്ട്രേഷനും വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാനത്ത് സഹകരണ സ്ഥാപനങ്ങളുടെ പ്രവര്‍ത്തനങ്ങള്‍ കൂടുതല്‍ കാര്യക്ഷമമാക്കുന്നതിനായി എന്തെല്ലാം നടപടികളാണ് സ്വീകരിക്കാനുദ്ദേശിക്കുന്നതെന്ന് വ്യക്തമാക്കുമോ; ( ബി ) യുവജനങ്ങള്‍ക്ക് തൊഴില്‍ ലഭ്യത ഉറപ്പുവരുത്തുവാന്‍ സഹകരണ മേഖലയില്‍ പുതിയ പദ്ധതികള്‍ നടപ്പിലാക്കാന്‍ ഉദ്ദേശിക്കുന്നുണ്ടോ; ( സി ) സഹകരണ മേഖലയെ ദുര്‍ബലപ്പെടുത്തുന്ന തരത്തിലുള്ള കേന്ദ്ര സര്‍ക്കാർ നയങ്ങളെ ചെറുക്കുന്നതിന് എന്തെല്ലാം നടപടികളാണ് സ്വീകരിയ്ക്കാനുദ്ദേശിക്കുന്നതെന്ന് വ്യക്തമാക്കുമോ ? വെെദ്യുതി വിതരണരംഗത്തെ സ്വകാര്യവത്ക്കരണം,,http://www.niyamasabha.org/codes/15kla/Session_1/ans/s00040-080621-01-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_1/qns/html/s_080621(31-60).htm,,,,,
