question_id,kla,session,question_number,question_type,date,ministry,title_mal,mla_names,question_body_mal,answer_pdf_url,source_url,mla_name_eng,mla_party_eng,mla_constituency_eng,mla_party_mal,mla_constituency_mal
15-16-1,15,16,1,starred,2026-01-27,starred,മുഖ്യമന്ത്രിയുടെ സംരംഭകത്വ വികസന പരിപാടി,ശ്രീ. സേവ്യര്‍ ചിറ്റിലപ്പിള്ളി ശ്രീ. പി.പി. ചിത്തരഞ്ജന്‍ ശ്രീ. ലിന്റോ ജോസഫ് ശ്രീ. എ. പ്രഭാകരൻ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു മുഖ്യമന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാനത്ത് മുഖ്യമന്ത്രിയുടെ സംരംഭകത്വ വികസന പരിപാടി (സി.എം.ഇ.ഡി.പി.)-യുടെ പുരോഗതി വിലയിരുത്തിയിട്ടുണ്ടോ; വ്യക്തമാക്കാമോ; ( ബി ) പ്രസ്തുത പദ്ധതിയില്‍ ഉള്‍പ്പെടുത്തി ഇതുവരെ എത്ര സംരംഭങ്ങള്‍ ആരംഭിച്ചിട്ടുണ്ടെന്ന് വ്യക്തമാക്കാമോ; ( സി ) പ്രസ്തുത സംരംഭങ്ങള്‍ക്കായി ആകെ എത്ര തുക വായ്പയായി നല്‍കിയിട്ടുണ്ടെന്ന് അറിയിക്കാമോ; ( ഡി ) സംരംഭകര്‍ക്ക് നല്‍കിവരുന്ന വായ്പയുടെ നിലവിലെ പലിശ നിരക്കും വായ്പാ പരിധിയും എത്രയാണ്; വായ്പ തിരിച്ചടവ് പരിധി വര്‍ദ്ധിപ്പിക്കാന്‍ തീരുമാനിച്ചിട്ടുണ്ടോയെന്ന് അറിയിക്കാമോ; ( ഇ ) പ്രസ്തുത പദ്ധതിയുടെ ഗുണഭോക്താക്കളില്‍ എത്ര വനിതാ സംരംഭകര്‍ ഉണ്ടെന്ന് വ്യക്തമാക്കാമോ; ( എഫ് ) പദ്ധതിയിലൂടെ ഇതിനകം എത്ര തൊഴിലവസരങ്ങള്‍ സൃഷ്ടിക്കപ്പെട്ടിട്ടുണ്ട്; കൂടുതല്‍ പേര്‍ക്ക് സംരംഭകത്വവും തൊഴിലും ലഭ്യമാക്കുന്നതിന് സത്വര നടപടികള്‍ സ്വീകരിക്കുമോ? നഗരനയം രൂപീകരണം,,http://www.niyamasabha.org/codes/15kla/Session_16/ans/s00001-270126-16-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_16/qns/html/s_270126(01-30).html,,,,,
15-16-2,15,16,2,starred,2026-01-27,starred,നഗരനയം രൂപീകരണം,ശ്രീ. കെ.കെ. രാമചന്ദ്രൻ ശ്രീ. പി. നന്ദകുമാര്‍ ശ്രീ. എച്ച്. സലാം | ശ്രീ ജി സ്റ്റീഫന്‍ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു തദ്ദേശ സ്വയംഭരണ - എക്സൈസ്‌ - പാര്‍ലമെന്ററികാര്യ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) കഴിഞ്ഞ പത്തുവര്‍ഷത്തിനുള്ളിലുണ്ടായ പശ്ചാത്തല-സാമൂഹ്യ-സാങ്കേതിക വികസനങ്ങളുടെ ഫലമായി സംസ്ഥാനത്ത് അതിവേഗം നഗരവത്കരണം അനിവാര്യമായിരിക്കുന്ന സാഹചര്യം സംജാതമായിരിക്കുന്നുവെന്നത് ശ്രദ്ധയില്‍പ്പെട്ടിട്ടുണ്ടോ; വ്യക്തമാക്കാമോ; ( ബി ) കേരളത്തിന്റെ ഭാവിവികസനം മുന്നില്‍ കണ്ട് രാജ്യത്ത് ആദ്യമായി ഒരു നഗരനയം രൂപീകരിക്കുന്നതിന് നടപടി ആരംഭിച്ചിട്ടുണ്ടോ; വിശദമാക്കാമോ; ( സി ) നഗരനയം സംബന്ധിച്ച് പഠനം നടത്തി റിപ്പോര്‍ട്ട് സമര്‍പ്പിക്കുന്നതിന് സര്‍ക്കാര്‍ കമ്മീഷനെ നിയോഗിച്ചിട്ടുണ്ടോ; ഉണ്ടെങ്കില്‍ കമ്മീഷന്‍ റിപ്പോര്‍ട്ട് സമര്‍പ്പിച്ചിട്ടുണ്ടോ; വിശദാംശം വെളിപ്പെടുത്താമോ? മുഖ്യമന്ത്രിയുടെ ദുരിതാശ്വാസ നിധി വിനിയോഗം,,http://www.niyamasabha.org/codes/15kla/Session_16/ans/s00002-270126-16-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_16/qns/html/s_270126(01-30).html,,,,,
15-16-3,15,16,3,starred,2026-01-27,starred,മുഖ്യമന്ത്രിയുടെ ദുരിതാശ്വാസ നിധി വിനിയോഗം,ശ്രീ എം മുകേഷ് ശ്രീ. എം. എം. മണി ശ്രീ. എൻ. കെ. അക്ബര്‍ | ശ്രീ എം എസ് അരുൺ കുമാര്‍ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു മുഖ്യമന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) ഈ സര്‍ക്കാര്‍ അധികാരത്തില്‍ വന്നതിനുശേഷം മുഖ്യമന്ത്രിയുടെ ദുരിതാശ്വാസ നിധിയുടെ (സി എം ഡി ആർ എഫ്) വിനിയോഗം കാര്യക്ഷമമാക്കുന്നതിന് എന്തെല്ലാം നടപടികളാണ് സ്വീകരിച്ചതെന്ന് വ്യക്തമാക്കാമോ; ( ബി ) 2016-21 ലും 2021-26 ലുമായി സി എം ഡി ആർ എഫ് -ല്‍ നിന്നും എത്ര തുക വിനിയോഗിച്ചിട്ടുണ്ടെന്നും അതില്‍ ചികിത്സാ സഹായത്തിനായി മാത്രം എത്ര തുക ചെലവഴിച്ചിട്ടുണ്ടെന്നുമുള്ള വിശദാംശം ലഭ്യമാക്കാമോ; ( സി ) 2011-16 കാലയളവില്‍ മുഖ്യമന്ത്രിയുടെ ദുരിതാശ്വാസ നിധിയില്‍ നിന്നും ഏതെല്ലാം പ്രവൃത്തികള്‍ക്കായി എത്ര തുക വീതം ചെലവഴിച്ചിട്ടുണ്ടെന്ന് പരിശോധിച്ചിട്ടുണ്ടോ; വിശദവിവരം ലഭ്യമാക്കാമോ; ( ഡി ) സി എം ഡി ആർ എഫ് വിനിയോഗം കൂടുതല്‍ വേഗതയിലും കാലാനുസൃതമായ പരിഷ്കാരത്തോടെയും നടപ്പാക്കുന്നതിനാവശ്യമായ നടപടികള്‍ കൈക്കൊണ്ടിട്ടുണ്ടോ; വിശദമാക്കാമോ? അമൃത് പദ്ധതി,,http://www.niyamasabha.org/codes/15kla/Session_16/ans/s00003-270126-16-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_16/qns/html/s_270126(01-30).html,,,,,
15-16-4,15,16,4,starred,2026-01-27,starred,അമൃത് പദ്ധതി,ശ്രീ. കെ. ബാബു (നെന്മാറ) ശ്രീ. പി. മമ്മിക്കുട്ടി ശ്രീ. പി. ടി. എ. റഹീം ശ്രീ. എം.വിജിന്‍ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു തദ്ദേശ സ്വയംഭരണ - എക്സൈസ്‌ - പാര്‍ലമെന്ററികാര്യ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാനത്ത് അമൃത് (അടല്‍ മിഷന്‍ ഫോര്‍ റെജുവെനേഷന്‍ ആന്റ് അര്‍ബന്‍ ട്രാന്‍സ്ഫര്‍മേഷന്‍) പദ്ധതിയുടെ ഒന്നാം ഘട്ട പ്രവര്‍ത്തനത്തിന്റെ ഭാഗമായി ഏറ്റെടുത്ത പ്രവൃത്തികളുടെ വിശദാംശം ലഭ്യമാക്കുമോ; ( ബി ) രണ്ടാം ഘട്ട പ്രവര്‍ത്തനത്തിന്റെ ഭാഗമായി എത്ര പ്രവൃത്തികള്‍ക്കാണ് ഭരണാനുമതി നല്‍കിയതെന്നും ആയതിന്റെ പ്രവര്‍ത്തന പുരോഗതിയും വ്യക്തമാക്കാമോ; ( സി ) പ്രസ്തുത പദ്ധതിയില്‍ കേന്ദ്ര-സംസ്ഥാന സര്‍ക്കാരുകളുടെ വിഹിതം എത്ര രൂപ വീതമാണെന്ന് വ്യക്തമാക്കാമോ; ( ഡി ) പ്രസ്തുത പദ്ധതിയില്‍ ഇതിനകം ഏതെല്ലാം പ്രവൃത്തികള്‍ പൂര്‍ത്തീകരിച്ചിട്ടുണ്ടെന്ന് വിശദമാക്കാമോ; ( ഇ ) ഇനിയും പൂര്‍ത്തിയാക്കാനുള്ള മറ്റ് പ്രവൃത്തികളുടെ പുരോഗതി വിശദമാക്കാമോ? കൊച്ചി ജലമെട്രോ പദ്ധതി,,http://www.niyamasabha.org/codes/15kla/Session_16/ans/s00004-270126-16-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_16/qns/html/s_270126(01-30).html,,,,,
15-16-5,15,16,5,starred,2026-01-27,starred,കൊച്ചി ജലമെട്രോ പദ്ധതി,ശ്രീ. കെ.എൻ. ഉണ്ണിക്കൃഷ്ണൻ | ശ്രീമതി കെ. കെ. ശൈലജ ടീച്ചർ ശ്രീ. കെ. ജെ. മാക്‌സി | ശ്രീമതി ദെലീമ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു മുഖ്യമന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) കൊച്ചി ജലമെട്രോ ഇതിനകം ആഗോള ശ്രദ്ധയാകര്‍ഷിച്ചിട്ടുണ്ടെന്ന വാര്‍ത്തകള്‍ ശ്രദ്ധയില്‍പ്പെട്ടിട്ടുണ്ടോ; അറിയിക്കാമോ; ( ബി ) കൊച്ചി ജലമെട്രോ മാതൃകയില്‍ ജലഗതാഗത മാര്‍ഗ്ഗങ്ങള്‍ ഒരുക്കുവാന്‍ പിന്തുണ ആവശ്യപ്പെട്ട് വിവിധ സംസ്ഥാന സര്‍ക്കാരുകളും രാജ്യങ്ങളും സമീപിച്ചിട്ടുണ്ടോ; എങ്കില്‍ അവ ഏതൊക്കെയാണെന്ന് വെളിപ്പെടുത്താമോ; ( സി ) മുംബൈ അടക്കമുളള ഏതെല്ലാം നഗരങ്ങളില്‍ നിന്നുമാണ് ജലമെട്രോ സാധ്യതാപഠനത്തിനായി കൊച്ചി ജലമെട്രോ ലിമിറ്റഡിനെ സമീപിച്ചിട്ടുളളതെന്ന് വ്യക്തമാക്കാമോ; ( ഡി ) യാത്രാസൗകര്യങ്ങള്‍ വര്‍ദ്ധിപ്പിക്കുന്നതിനും ഫോര്‍ട്ട് കൊച്ചിയും മട്ടാഞ്ചേരിയും അടങ്ങുന്ന വൈവിധ്യപൂര്‍ണ്ണമായ പ്രദേശങ്ങളെ പരസ്പരം ബന്ധിപ്പിക്കുന്നതിനുമുളള കണ്ണിയായി മാറുന്നതിനും മട്ടാഞ്ചേരി ജലമെട്രോ പദ്ധതിക്ക് സാധിക്കുമെന്ന് പ്രതീക്ഷിക്കുന്നുണ്ടോ; വിശദമാക്കാമോ; ( ഇ ) കൊച്ചി ജലമെട്രോയുടെ വികസനത്തിന്റെ ഭാഗമായി ഏതെല്ലാം ടെര്‍മിനലുകളുടെ പ്രവര്‍ത്തനങ്ങളാണ് പുരോഗമിച്ചു വരുന്നതെന്ന് അറിയിക്കാമോ; പ്രവൃത്തികള്‍ ഓരോന്നും എന്നേക്ക് പൂര്‍ത്തീകരിക്കാന്‍ കഴിയുമെന്ന് വിശദമാക്കാമോ? അവയവമാറ്റ ശസ്ത്രക്രിയകള്‍,,http://www.niyamasabha.org/codes/15kla/Session_16/ans/s00005-270126-16-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_16/qns/html/s_270126(01-30).html,,,,,
15-16-6,15,16,6,starred,2026-01-27,starred,അവയവമാറ്റ ശസ്ത്രക്രിയകള്‍,ശ്രീ. എ. സി. മൊയ്‌തീൻ ശ്രീ. സി. എച്ച്. കുഞ്ഞമ്പു | ശ്രീ . കെ .ഡി .പ്രസേനൻ ശ്രീ. കെ.വി.സുമേഷ് : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു ആരോഗ്യ- വനിത-ശിശുവികസന വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) രാജ്യത്തെ വന്‍കിട സ്വകാര്യ ആശുപത്രികളില്‍ മാത്രം നടത്തിവന്നിരുന്ന അവയവമാറ്റ ശസ്ത്രക്രിയകള്‍ സംസ്ഥാനത്തെ സര്‍ക്കാര്‍ ആശുപത്രികളില്‍ വിജയകരമായി നടപ്പിലാക്കാന്‍ കഴിഞ്ഞത് അഭിമാനകരമായ നേട്ടമായി വിലയിരുത്തിയിട്ടുണ്ടോ; വ്യക്തമാക്കാമോ; ( ബി ) ഈ സര്‍ക്കാര്‍ അധികാരത്തില്‍ വന്നതിന് ശേഷം എത്ര സര്‍ക്കാര്‍ ആശുപത്രികളിലാണ് അവയവമാറ്റ ശസ്ത്രക്രിയകള്‍ നടത്തുന്നതിന് ആവശ്യമായ പശ്ചാത്തല-സാങ്കേതിക സൗകര്യങ്ങള്‍ ഒരുക്കിയിട്ടുള്ളതെന്ന വിവരം ലഭ്യമാണോ; അറിയിക്കാമോ; ( സി ) നിലവില്‍ ഏതെല്ലാം സര്‍ക്കാര്‍ ആശുപത്രികളില്‍ ഏതെല്ലാം അവയവമാറ്റ ശസ്ത്രക്രിയകള്‍ നടത്തിവരുന്നുണ്ടെന്നുള്ള വിവരം ലഭ്യമാണോ; അറിയിക്കാമോ; ( ഡി ) സംസ്ഥാനത്ത് അവയവദാനം പ്രോത്സാഹിപ്പിക്കുന്നതിനും അവയവമാറ്റ ശസ്ത്രക്രിയകള്‍ വ്യാപിപ്പിക്കുന്നതിനും സര്‍ക്കാര്‍ എന്തെല്ലാം പദ്ധതികളാണ് ആസൂത്രണം ചെയ്തുവരുന്നതെന്ന് വിശദമാക്കാമോ? സാന്ത്വന പരിചരണം,,http://www.niyamasabha.org/codes/15kla/Session_16/ans/s00006-270126-16-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_16/qns/html/s_270126(01-30).html,,,,,
15-16-7,15,16,7,starred,2026-01-27,starred,സാന്ത്വന പരിചരണം,ശ്രീ. മുരളി പെരുനെല്ലി | ശ്രീമതി ശാന്തകുമാരി കെ. ശ്രീ. കെ.പി.കുഞ്ഞമ്മദ് കുട്ടി മാസ്റ്റര്‍ ശ്രീ. തോട്ടത്തില്‍ രവീന്ദ്രന്‍ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു ആരോഗ്യ- വനിത-ശിശുവികസന വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാനത്ത് പാലിയേറ്റീവ് കെയര്‍ രംഗത്ത് എല്ലാ കിടപ്പുരോഗികള്‍ക്കും പരിചരണം ഉറപ്പാക്കി സമഗ്ര സാന്ത്വന പരിപാലന മാതൃക സൃഷ്ടിക്കുവാന്‍ കഴിഞ്ഞിട്ടുണ്ടോ; ( ബി ) പ്രസ്തുത മാതൃക വിജയകരമായി നടപ്പാക്കുന്നതിലൂടെ ലോകാരോഗ്യ സംഘടനയുടെ അഭിനന്ദനത്തിന് അര്‍ഹമാകുവാന്‍ സംസ്ഥാനത്തിന് കഴിഞ്ഞിട്ടുണ്ടോ; എങ്കില്‍ വിശദമാക്കാമോ; ( സി ) സംസ്ഥാനത്തെ കിടപ്പുരോഗികള്‍ക്ക് കൃത്യമായ പരിചരണം ഉറപ്പാക്കുന്നതിന്റെ ഭാഗമായി സാര്‍വ്വത്രിക പാലിയേറ്റീവ് പരിചരണ പദ്ധതിയും കേരള കെയര്‍ പാലിയേറ്റീവ് പരിചരണ പദ്ധതിയും കേരള കെയര്‍ പാലിയേറ്റീവ് ശൃംഖലയും നടപ്പിലാക്കിയിട്ടുണ്ടോ; വിശദമാക്കാമോ; ( ഡി ) നവകേരള കര്‍മ്മ പദ്ധതി രണ്ടിന്റെ ഭാഗമായി നടപ്പിലാക്കി വരുന്ന സമഗ്ര പാലിയേറ്റീവ് കെയര്‍ ആക്ഷന്‍ പ്ലാന്‍ സംബന്ധിച്ച വിശദാംശം ലഭ്യമാക്കാമോ; ( ഇ ) സംസ്ഥാനത്തെ പാലിയേറ്റീവ്-സാന്ത്വന പരിചരണ മേഖലയെ കൂടുതല്‍ അർത്ഥപൂർണ്ണമാക്കുന്നതിനും വ്യാപിപ്പിക്കുന്നതിനും എന്തൊക്കെ നടപടികള്‍ സ്വീകരിക്കുമെന്ന് വിശദമാക്കാമോ? ഐ.ടി. വ്യവസായ മേഖലയിലെ നേട്ടങ്ങള്‍,,http://www.niyamasabha.org/codes/15kla/Session_16/ans/s00007-270126-16-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_16/qns/html/s_270126(01-30).html,Murali Perunelly,Communist Party Of India(Marxist),Manalur,കമ്മ്യൂണിസ്റ്റ് പാർട്ടി ഓഫ് ഇന്ത്യ (മാർക്സിസ്റ്റ്),മണലൂർ
15-16-8,15,16,8,starred,2026-01-27,starred,ഐ.ടി. വ്യവസായ മേഖലയിലെ നേട്ടങ്ങള്‍,ശ്രീ. പി.വി. ശ്രീനിജിൻ ശ്രീ. ടി. പി .രാമകൃഷ്ണൻ | ശ്രീ വി കെ പ്രശാന്ത് ശ്രീ. കെ. എം. സച്ചിന്‍ദേവ് : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു മുഖ്യമന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാനത്ത് ഐ.ടി. വ്യവസായ മേഖലയിൽ കൈവരിക്കാൻ കഴിഞ്ഞിട്ടുളള നേട്ടങ്ങൾ വിലയിരുത്തിയിട്ടുണ്ടോ; വിശദമാക്കാമോ; ( ബി ) 2016 മുതൽ 2026 വരെയുളള കാലയളവിൽ ഐ.ടി. മേഖലയിൽ എന്തെല്ലാം അടിസ്ഥാന സൗകര്യങ്ങൾ ഒരുക്കുവാന്‍ കഴിഞ്ഞിട്ടുണ്ടെന്ന് അറിയിക്കാമോ; ( സി ) തിരുവനന്തപുരം ഇൻഫോപാർക്കിൽ ഈ കാലയളവിൽ എന്തെല്ലാം പശ്ചാത്തല വികസന പ്രവര്‍ത്തനങ്ങള്‍ പൂർത്തിയാക്കിയിട്ടുണ്ട്; വിശദമാക്കാമോ; ( ഡി ) അതിന്റെ അടിസ്ഥാനത്തിൽ എത്ര ചതുരശ്ര അടി സ്ഥലം ഇതിനകം ഒരുക്കിയിട്ടുണ്ടെന്ന് വ്യക്തമാക്കാമോ; ( ഇ ) കൊച്ചി ഇൻഫോപാ‍ര്‍ക്കിലും കോഴിക്കോട് സൈബ‍ര്‍ പാ‍ര്‍ക്കിലും അടിസ്ഥാന വികസനത്തിന്റെ ഭാഗമായി എത്ര ചതുരശ്ര അടി കെട്ടിടങ്ങളും അനുബന്ധ സൗകര്യങ്ങളും ഒരുക്കുന്നതിനാണ് ഉദ്ദേശിച്ചിട്ടുളളത്; ( എഫ് ) അതിലൂടെ പ്രത്യക്ഷമായും പരോക്ഷമായും എത്ര തൊഴിലവസരങ്ങൾ ലഭ്യമാക്കാൻ കഴിയുമെന്നാണ് പ്രതീക്ഷിക്കുന്നത്; വിശദമാക്കാമോ? ശബരിമല ക്ഷേത്രത്തിലെ സ്വർണ്ണം കാണാതായതുമായി ബന്ധപ്പെട്ട അന്വേഷണം,,http://www.niyamasabha.org/codes/15kla/Session_16/ans/s00008-270126-16-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_16/qns/html/s_270126(01-30).html,,,,,
15-16-9,15,16,9,starred,2026-01-27,starred,ശബരിമല ക്ഷേത്രത്തിലെ സ്വർണ്ണം കാണാതായതുമായി ബന്ധപ്പെട്ട അന്വേഷണം,ശ്രീ. റോജി എം. ജോൺ ശ്രീ. സണ്ണി ജോസഫ് ശ്രീ. എം. വിൻസെന്റ് ഡോ. മാത്യു കുഴല്‍നാടൻ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു മുഖ്യമന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) ശബരിമല ക്ഷേത്രത്തിലെ സ്വർണ്ണക്കൊള്ളയുമായി ബന്ധപ്പെട്ട കേസിൽ മുൻ ദേവസ്വം മന്ത്രിയെ അന്വേഷണ സംഘം ചോദ്യം ചെയ്തിരുന്നോ എന്ന് അറിയിക്കാമോ; ( ബി ) പ്രസ്തുത കേസിൽ അറസ്റ്റിലായവരുടെ മൊഴിയുടെ അടിസ്ഥാനത്തിലാണോ മുൻ ദേവസ്വം മന്ത്രിയെ ചോദ്യം ചെയ്തതെന്ന് വിശദമാക്കാമോ; ( സി ) പ്രസ്തുത കേസിൽ മുൻ ദേവസ്വം മന്ത്രിയെ അന്വേഷണ സംഘം ചോദ്യം ചെയ്തശേഷം കൈക്കൊണ്ടിട്ടുള്ള തുടർനടപടികൾ എന്തൊക്കെയാണെന്ന് വിശദമാക്കാമോ? സംസ്ഥാനത്തെ അതിദാരിദ്ര്യ നിര്‍മ്മാര്‍ജ്ജന പ്രവര്‍ത്തനങ്ങള്‍,,http://www.niyamasabha.org/codes/15kla/Session_16/ans/s00009-270126-16-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_16/qns/html/s_270126(01-30).html,,,,,
15-16-10,15,16,10,starred,2026-01-27,starred,സംസ്ഥാനത്തെ അതിദാരിദ്ര്യ നിര്‍മ്മാര്‍ജ്ജന പ്രവര്‍ത്തനങ്ങള്‍,ശ്രീ. കെ. ആൻസലൻ | ശ്രീ എം നൗഷാദ് ശ്രീ. പി.പി. സുമോദ് ശ്രീ. എ. രാജ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു തദ്ദേശ സ്വയംഭരണ - എക്സൈസ്‌ - പാര്‍ലമെന്ററികാര്യ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) കേരളത്തെ അതിദാരിദ്ര്യമുക്ത സംസ്ഥാനമാക്കി മാറ്റുന്നതിലൂടെ സംസ്ഥാനം കൈവരിച്ച നേട്ടം രാജ്യത്തിനു തന്നെ മാതൃകയാണെന്ന വിലയിരുത്തല്‍ നടത്തിയിട്ടുണ്ടോ; എങ്കില്‍ വിശദമാക്കാമോ; ( ബി ) സംസ്ഥാനത്ത് അതിദാരിദ്ര്യ നിര്‍മ്മാര്‍ജ്ജന പ്രവര്‍ത്തനങ്ങള്‍ ആവിഷ്കരിക്കുന്നതിനുള്ള തീരുമാനങ്ങള്‍ കൈക്കൊണ്ടത് എന്നാണെന്നും ആയതിന്റെ സമയബന്ധിതമായ നടത്തിപ്പിനായി എന്തെല്ലാം പ്രാഥമിക പ്രവര്‍ത്തനങ്ങളാണ് ആസൂത്രണം ചെയ്തു നടപ്പാക്കിയതെന്നും വ്യക്തമാക്കാമോ; ( സി ) വിവിധ തരത്തിലുള്ള ക്ലേശഘടകങ്ങള്‍ കണ്ടെത്തുന്നതിനായി നടപ്പിലാക്കിയ സര്‍വ്വെകളുടെയും വകുപ്പുകളുടെ ഏകോപനവും സംബന്ധിച്ച വിശദാംശം ലഭ്യമാക്കാമോ; ( ഡി ) സംസ്ഥാനം അതിദാരിദ്ര്യ വിമുക്തമായി തുടരുന്നു എന്ന് ഉറപ്പാക്കാന്‍ എന്തെല്ലാം തുടര്‍നടപടികളാണ് കൈക്കൊണ്ടിട്ടുള്ളതെന്ന് അറിയിക്കാമോ? ലോക കേരള സഭ,,http://www.niyamasabha.org/codes/15kla/Session_16/ans/s00010-270126-16-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_16/qns/html/s_270126(01-30).html,,,,,
