question_id,kla,session,question_number,question_type,date,ministry,title_mal,mla_names,question_body_mal,answer_pdf_url,source_url,mla_name_eng,mla_party_eng,mla_constituency_eng,mla_party_mal,mla_constituency_mal
15-6-91,15,6,91,starred,2022-08-30,starred,ജില്ലാ ദുരന്തനിവാരണ അതോറിറ്റികളുടെ പ്രവര്‍ത്തനം,ശ്രീ. എം. എം. മണി | ശ്രീ ഡി കെ മുരളി ശ്രീ. കെ.പി.കുഞ്ഞമ്മദ് കുട്ടി മാസ്റ്റര്‍ ശ്രീ. പി.വി.അൻവർ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു റവന്യൂ-ഭവനനിര്‍മ്മാണ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാനത്ത് മഴക്കെടുതികള്‍ നേരിടുന്നതിന് ജില്ലാ ദുരന്തനിവാരണ അതോറിറ്റികളെ മുന്‍കൂട്ടി സജ്ജമാക്കിയതുവഴി കെടുതിയുടെ ആഘാതം കുറയ്ക്കാന്‍ കഴിഞ്ഞിട്ടുണ്ടോ; ( ബി ) കാലാവസ്ഥാ മുന്നൊരുക്കങ്ങള്‍ നടത്തുകയും ദുരന്ത സാഹചര്യങ്ങളില്‍ ഇടപെടേണ്ടതിനുവേണ്ട മാര്‍ഗനിര്‍ദേശങ്ങള്‍ ഉള്‍ക്കൊള്ളുന്ന ഓറഞ്ച് ബുക്ക് ഓഫ് ഡിസാസ്റ്റര്‍ മാനേജ്മെന്റ് പുതുക്കി പ്രസിദ്ധീകരിക്കുകയും ചെയ്തിരുന്നോ; അവശ്യഘട്ടത്തില്‍ ഒഴിപ്പിക്കല്‍ ഉള്‍പ്പെടെ അടിയന്തര ഇടപെടലിനുവേണ്ട കാര്യക്ഷമമായ സംവിധാനം ഒരുക്കിയിരുന്നോ എന്ന് വ്യക്തമാക്കാമോ; ( സി ) കൃത്യമായ മുന്നറിയിപ്പ് യഥാസമയം നല്‍കുന്നതിന് കേന്ദ്ര കാലാവസ്ഥാ വകുപ്പിന്റെ മുന്നറിയിപ്പ് സംവിധാനം കൂടുതല്‍ ആധുനികീകരിക്കുന്നതിനും വിപുലീകരിക്കുന്നതിനും വേണ്ട നടപടി സ്വീകരിക്കാന്‍ കേന്ദ്ര സര്‍ക്കാരിനോട് ആവശ്യപ്പെടുമോ എന്ന് വ്യക്തമാക്കാമോ? കേരളത്തെ ഇന്ത്യയുടെ ടൂറിസം ഹബ്ബാക്കുന്നതിനുള്ള നടപടി,,http://www.niyamasabha.org/codes/15kla/Session_6/ans/s00091-300822-06-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_6/qns/html/s_300822(91-120).html,M M Mani,Communist Party Of India(Marxist),Udumbanchola,കമ്മ്യൂണിസ്റ്റ് പാർട്ടി ഓഫ് ഇന്ത്യ (മാർക്സിസ്റ്റ്),ഉടുമ്പൻചോല
15-6-92,15,6,92,starred,2022-08-30,starred,കേരളത്തെ ഇന്ത്യയുടെ ടൂറിസം ഹബ്ബാക്കുന്നതിനുള്ള നടപടി,"ശ്രീ തോമസ് കെ തോമസ് | ശ്രീ കെ ബി ഗണേഷ് കുമാർ ശ്രീ. കെ.പി.മോഹനന്‍ ശ്രീ. രാമചന്ദ്രൻ കടന്നപ്പള്ളി : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു പൊതുമരാമത്ത്-വിനോദസഞ്ചാര, യുവജനകാര്യ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) ടൂറിസത്തിന്റെ വലിയ സാദ്ധ്യത കണക്കിലെടുത്ത് കേരളത്തെ ഇന്ത്യയുടെ ടൂറിസം ഹബ്ബാക്കി മാറ്റുന്നതിന് സ്വീകരിച്ചുവരുന്ന നടപടികള്‍ വ്യക്തമാക്കുമോ; ( ബി ) കായല്‍ ടൂറിസം, ഫാം ടൂറിസം, പില്‍ഗ്രിം ടൂറിസം, ബീച്ച് ടൂറിസം തുടങ്ങി എല്ലാ ടൂറിസം മേഖലകളെയും അതിന്റെ പ്രാധാന്യം ഉള്‍ക്കൊണ്ട്‌ ആകര്‍ഷകമാക്കുന്നതിന് പ്രത്യേക മാസ്റ്റര്‍ പ്ലാന്‍ തയ്യാറാക്കി നടപ്പിലാക്കാൻ നടപടി സ്വീകരിക്കുമോ; ( സി ) ടൂറിസം കേന്ദ്രങ്ങളില്‍ സ്റ്റാര്‍ കാറ്റഗറിയിലുള്ള ടോയ‍്‍ലെറ്റ് സൗകര്യങ്ങളും കഫെറ്റീരിയ ഉള്‍പ്പെടെ മറ്റ് അടിസ്ഥാന സൗകര്യങ്ങളും അടിയന്തരമായി ലഭ്യമാക്കാന്‍ പ്രത്യേക പദ്ധതി നടപ്പാക്കുമോ; എങ്കില്‍ വിശദാംശം ലഭ്യമാക്കുമോ? ഐ.ടി.ഐ.കളെ അന്തര്‍ദേശീയ നിലവാരത്തിലേക്ക് ഉയര്‍ത്താൻ പദ്ധതി",,http://www.niyamasabha.org/codes/15kla/Session_6/ans/s00092-300822-06-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_6/qns/html/s_300822(91-120).html,Thomas K Thomas,Nationalist Congress Party,Kuttanad,നാഷണലിസ്റ്റ് കോൺഗ്രസ് പാർട്ടി,കുട്ടനാട്
15-6-93,15,6,93,starred,2022-08-30,starred,ഐ.ടി.ഐ.കളെ അന്തര്‍ദേശീയ നിലവാരത്തിലേക്ക് ഉയര്‍ത്താൻ പദ്ധതി,ശ്രീ സി കെ ഹരീന്ദ്രന്‍ | ശ്രീ സജി ചെറിയാൻ ശ്രീ. ടി.ഐ.മധുസൂദനന്‍ | ശ്രീമതി ശാന്തകുമാരി കെ. : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു പൊതുവിദ്യാഭ്യാസ-തൊഴിൽ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാനത്തെ ഐ.ടി.ഐ.കളെ അന്തര്‍ദേശീയ നിലവാരത്തിലേക്ക് ഉയര്‍ത്തുന്നതിനുള്ള പദ്ധതിയെക്കുറിച്ച് അറിയിക്കാമോ; ( ബി ) സംസ്ഥാനത്തെയും ഇതര പ്രദേശങ്ങളിലെയും വ്യവസായ മേഖലയുടെ ആവശ്യകതയ്ക്ക് അനുസരിച്ചുള്ള നെെപുണ്യ വികസന കേന്ദ്രങ്ങളാക്കി ഐ.ടി.ഐ.കളെ മാറ്റിത്തീര്‍ക്കാന്‍ പരിപാടിയുണ്ടോ; കാലഹരണപ്പെട്ട കോഴ്സുകള്‍ നിര്‍ത്തലാക്കാനും കോഴ്സുകളില്‍ കാലാനുസൃതമായ മാറ്റം ഉള്‍ക്കൊള്ളിക്കാനും ആവശ്യമായ നടപടി സ്വീകരിച്ചിട്ടുണ്ടോ എന്ന് വ്യക്തമാക്കുമോ; ( സി ) ഐ.ടി.ഐ.കളില്‍ നിന്ന് നെെപുണ്യശേഷി ആര്‍ജിക്കുന്നവര്‍ക്കെല്ലാം താെഴില്‍ ലഭ്യമാകുന്ന തരത്തില്‍ ഐ.ടി.ഐ.കളെ വ്യവസായ മേഖലയുമായി നേരിട്ട് ബന്ധപ്പെടുത്താന്‍ പദ്ധതിയുണ്ടോ; വ്യക്തമാക്കുമോ? റോഡപകടങ്ങൾ സംബന്ധിച്ച ഹൈക്കോടതി നിരീക്ഷണം,,http://www.niyamasabha.org/codes/15kla/Session_6/ans/s00093-300822-06-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_6/qns/html/s_300822(91-120).html,,,,,
15-6-94,15,6,94,starred,2022-08-30,starred,റോഡപകടങ്ങൾ സംബന്ധിച്ച ഹൈക്കോടതി നിരീക്ഷണം,"ശ്രീ സി ആര്‍ മഹേഷ് | ശ്രീ.ഐ .സി .ബാലകൃഷ്ണൻ | ശ്രീമതി കെ.കെ.രമ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു പൊതുമരാമത്ത്-വിനോദസഞ്ചാര, യുവജനകാര്യ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാനത്ത് റോഡപകടങ്ങൾ ദിനംപ്രതി വർദ്ധിക്കുന്നുവെന്നും ആയത് അനുവദിക്കാനാകില്ലെന്നുമുള്ള ഹൈക്കോടതിയുടെ വിമർശനം ശ്രദ്ധയിൽപ്പെട്ടിട്ടുണ്ടോ; ( ബി ) റോഡുകളുടെ അറ്റകുറ്റപ്പണികൾ സമയബന്ധിതമായി തീര്‍ക്കണമെന്ന് ആവശ്യപ്പെട്ടിട്ടും ആയത് അർഹിക്കുന്ന ഗൗരവത്തിൽ പരിഗണിച്ചില്ലെന്ന ഹൈക്കോടതിയുടെ നിരീക്ഷണം ഗൗരവത്തോടെ കാണുന്നുണ്ടോ എന്ന് വ്യക്തമാക്കുമോ; ( സി ) ഹൈക്കോടതിയുടെ വിമർശനത്തിന്റെ അടിസ്ഥാനത്തിൽ പ്രസ്തുത പ്രശ്നം പരിഹരിക്കുന്നതിന് സ്വീകരിച്ച നടപടികൾ വിശദമാക്കാമോ? വിഴിഞ്ഞം തുറമുഖ പദ്ധതി",,http://www.niyamasabha.org/codes/15kla/Session_6/ans/s00094-300822-06-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_6/qns/html/s_300822(91-120).html,,,,,
15-6-95,15,6,95,starred,2022-08-30,starred,വിഴിഞ്ഞം തുറമുഖ പദ്ധതി,"ശ്രീ കടകംപള്ളി സുരേന്ദ്രന്‍ | ശ്രീ കെ ആൻസലൻ | ശ്രീമതി ഒ എസ് അംബിക | ശ്രീ വി കെ പ്രശാന്ത് : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു തുറമുഖം, മ്യൂസിയം, പുരാവസ്തു വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) വിഴിഞ്ഞം തുറമുഖ നിര്‍മാണം തീരശോഷണത്തിന് കാരണമാകുന്നുണ്ടോയെന്ന് പഠനം നടത്താൻ നിയോഗിച്ച വിദഗ്ദ്ധ സ്ഥാപനങ്ങള്‍ ഏതെല്ലാമെന്നും അവ എത്തിച്ചേർന്ന നിഗമനം എന്തെന്നും വെളിപ്പെടുത്താമോ; ( ബി ) വിഴിഞ്ഞം തുറമുഖ പദ്ധതി പ്രതികൂലമായി ബാധിക്കുന്നവരെ പുനരധിവസിപ്പിക്കാനും ജീവനോപാധി നഷ്ടപ്പെടുന്ന പരമ്പരാഗത മത്സ്യത്തൊഴിലാളികള്‍ക്ക് നഷ്ടപരിഹാരം നല്‍കുന്നതിനും നടപടിയെടുത്തിട്ടുണ്ടോ; പ്രദേശവാസികളുടെ ജീവിതമാര്‍ഗം മെച്ചപ്പെടുത്തുന്നതിന് പ്രത്യേക പദ്ധതികള്‍ ആവിഷ്കരിച്ചിട്ടുണ്ടോ; ( സി ) പ്രദേശവാസികളുടെ ആശങ്ക പരിഹരിക്കുന്നതിനും പദ്ധതി ഈ വര്‍ഷം തന്നെ പൂര്‍ത്തിയാക്കുന്നതിനും നടത്തുന്ന പ്രവര്‍ത്തനങ്ങള്‍ എന്തൊക്കെയാണെന്ന് വ്യക്തമാക്കാമോ? സ്മാര്‍ട്ട് റവന്യൂ ഓഫീസ് പദ്ധതി",,http://www.niyamasabha.org/codes/15kla/Session_6/ans/s00095-300822-06-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_6/qns/html/s_300822(91-120).html,,,,,
15-6-96,15,6,96,starred,2022-08-30,starred,സ്മാര്‍ട്ട് റവന്യൂ ഓഫീസ് പദ്ധതി,ശ്രീ. പി.വി. ശ്രീനിജിൻ | ശ്രീ.കെ .ഡി .പ്രസേനൻ | ഡോ സുജിത് വിജയൻപിള്ള ശ്രീ. കെ. ജെ. മാക്‌സി : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു റവന്യൂ-ഭവനനിര്‍മ്മാണ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാനത്തെ കളക്ടറേറ്റുകളും വില്ലേജ് ഓഫീസുകള്‍ ഉള്‍പ്പെടെയുള്ള റവന്യൂ ഓഫീസുകളും നവീകരിക്കാനുള്ള പദ്ധതിക്ക് രൂപം കൊടുത്തിട്ടുണ്ടോ എന്ന് വ്യക്തമാക്കാമോ; ( ബി ) വില്ലേജ് ഓഫീസുകളുടെ സേവനം ജനസൗഹൃദമാക്കുന്നതിന് സ്വീകരിച്ച നടപടികള്‍ എന്തെല്ലാമാണ്; ( സി ) അടിസ്ഥാന സൗകര്യം മെച്ചപ്പെടുത്തുന്നതിനോടൊപ്പം ഓഫീസ് സംവിധാനത്തിന്റെ ആധുനികീകരണത്തിനായി നടത്തുന്ന പ്രവര്‍ത്തനങ്ങളെക്കുറിച്ച് അറിയിക്കാമോ; ( ഡി ) സ്മാര്‍ട്ട് റവന്യൂ ഓഫീസ് പദ്ധതിയുടെ നിലവിലെ പുരോഗതി വിശദമാക്കാമോ? പുതിയ സംസ്ഥാന പാതകള്‍ നിര്‍മിക്കാന്‍ നടപടി,,http://www.niyamasabha.org/codes/15kla/Session_6/ans/s00096-300822-06-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_6/qns/html/s_300822(91-120).html,P V Sreenijin,Communist Party Of India(Marxist),Kunnathunad(SC),കമ്മ്യൂണിസ്റ്റ് പാർട്ടി ഓഫ് ഇന്ത്യ (മാർക്സിസ്റ്റ്),കുന്നത്തുനാട് (SC)
15-6-97,15,6,97,starred,2022-08-30,starred,പുതിയ സംസ്ഥാന പാതകള്‍ നിര്‍മിക്കാന്‍ നടപടി,"ഡോ. എൻ. ജയരാജ് | ശ്രീ പ്രമോദ് നാരായൺ ശ്രീ. ജോബ് മൈക്കിള്‍ ശ്രീ. സെബാസ്റ്റ്യൻ കുളത്തുങ്കല്‍ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു പൊതുമരാമത്ത്-വിനോദസഞ്ചാര, യുവജനകാര്യ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാന പാതയുടെ ഗണത്തില്‍പ്പെട്ട പാതകള്‍ സംസ്ഥാനത്ത് എത്രയെണ്ണമുണ്ടെന്ന് വ്യക്തമാക്കാമോ; വിശദാംശം ലഭ്യമാക്കാമോ; ( ബി ) പ്രധാനപ്പെട്ട റോഡുകളെ സംസ്ഥാന പാതയാക്കുന്ന പദ്ധതിയില്‍ അവസാനമായി പുതിയ റോഡുകള്‍ ഉള്‍പ്പെടുത്തിയത് എന്നാണെന്ന് വ്യക്തമാക്കാമോ; റോഡുകളെ സംസ്ഥാന പാതയാക്കുന്നതിനുള്ള മാനദണ്ഡങ്ങള്‍ വ്യക്തമാക്കാമോ; ( സി ) കേരളത്തിലെ പ്രധാനപ്പെട്ട ടൂറിസം, തീര്‍ത്ഥാടനം, വിദ്യാഭ്യാസം, തൊഴില്‍ എന്നീ മേഖലകളെ ബന്ധിപ്പിക്കുന്ന വിധത്തില്‍ നിലവിലെ വിവിധ റോഡുകള്‍ ഉള്‍പ്പെടുത്തി പുതിയ സംസ്ഥാന പാതകള്‍ നിര്‍മിക്കാന്‍ നടപടി സ്വീകരിക്കുമോ? ദേശീയപാത അറ്റകുറ്റപ്പണികള്‍ സംബന്ധിച്ച് ദേശീയപാത അതോറിറ്റിയുടെ ഉത്തരവാദിത്തം",,http://www.niyamasabha.org/codes/15kla/Session_6/ans/s00097-300822-06-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_6/qns/html/s_300822(91-120).html,DR. N Jayaraj,Kerala Congress (M),Kanjirappally,കേരള കോൺഗ്രസ് (എം),കാഞ്ഞിരപ്പള്ളി
15-6-98,15,6,98,starred,2022-08-30,starred,ദേശീയപാത അറ്റകുറ്റപ്പണികള്‍ സംബന്ധിച്ച് ദേശീയപാത അതോറിറ്റിയുടെ ഉത്തരവാദിത്തം,"ശ്രീ സജി ചെറിയാൻ ശ്രീ. എ. രാജ | ശ്രീ ഐ ബി സതീഷ് ശ്രീ. പി.പി. സുമോദ് : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു പൊതുമരാമത്ത്-വിനോദസഞ്ചാര, യുവജനകാര്യ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) സംസ്ഥാനത്ത് ദേശീയ പാതകളിലെ കുഴി അടയ്ക്കല്‍, അറ്റകുറ്റപ്പണി നടത്തല്‍ എന്നിവ ചെയ്യാനുള്ള ഉത്തരവാദിത്തം സംസ്ഥാന സര്‍ക്കാരിനാണെന്ന് വ്യാപകമായി പ്രചരിപ്പിക്കുന്നത് ശ്രദ്ധയില്‍പെട്ടിട്ടുണ്ടോ; എങ്കില്‍ ഇതുസംബന്ധിച്ച നിജസ്ഥിതി അറിയിക്കാമോ; ( ബി ) ദേശീയപാത നിര്‍മാണം, കുഴി അടയ്ക്കല്‍, അറ്റകുറ്റപ്പണികള്‍ എന്നിവയുടെ നിലവാരം ഉറപ്പുവരുത്തേണ്ട ഉത്തരവാദിത്തം ദേശീയപാത അതോറിറ്റിയില്‍ നിക്ഷിപ്തമാണോ; വിശദമാക്കാമോ; ( സി ) സി.ആര്‍.ഐ.എഫ്.ല്‍ ഉള്‍പ്പെടുത്തി സംസ്ഥാനത്തെ പ്രധാനപ്പെട്ട റോഡ് നവീകരണത്തിനായി പ്രത്യേക പദ്ധതി കേന്ദ്ര സര്‍ക്കാരിന് സമര്‍പ്പിച്ചിട്ടുണ്ടോ; പ്രസ്തുത പദ്ധതിക്ക് കേന്ദ്ര സര്‍ക്കാരിന്റെ അംഗീകാരം ലഭ്യമായിട്ടുണ്ടോ; വിശദാംശം നല്‍കാമോ? ദേശീയപാതകളുടെ നിര്‍മാണവും പരിപാലനവും",,http://www.niyamasabha.org/codes/15kla/Session_6/ans/s00098-300822-06-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_6/qns/html/s_300822(91-120).html,,,,,
15-6-99,15,6,99,starred,2022-08-30,starred,ദേശീയപാതകളുടെ നിര്‍മാണവും പരിപാലനവും,"ശ്രീ പി എസ്‍ സുപാല്‍ | ശ്രീ വി ശശി ശ്രീ. ഇ. ടി. ടൈസൺ മാസ്റ്റർ ശ്രീ. വാഴൂര്‍ സോമൻ : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു പൊതുമരാമത്ത്-വിനോദസഞ്ചാര, യുവജനകാര്യ വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) ദേശീയപാതകളുടെ നിര്‍മാണത്തിലും പരിപാലനത്തിലും കേന്ദ്ര സര്‍ക്കാര്‍ ഏജന്‍സികളുടെ ഭാഗത്തുനിന്നും ഉണ്ടാകുന്ന ഗുരുതരമായ അനാസ്ഥ ശ്രദ്ധയില്‍പ്പെട്ടിട്ടുണ്ടോ; എങ്കില്‍ വിശദമാക്കുമോ; ( ബി ) ഔട്ട്പുട്ട് ആൻഡ് പെർഫോമൻസ് ബേസ്ഡ് റോഡ് കോൺട്രാക്ട് സംവിധാനം ഉള്‍പ്പെടെ സംസ്ഥാനത്തെ മരാമത്ത് റോഡുകളുടെ പരിപാലനം കാര്യക്ഷമമാക്കുവാന്‍ എന്തെല്ലാം നടപടികളാണ് സ്വീകരിച്ചിട്ടുളളത്; വിശദമാക്കുമോ; ( സി ) പ്രസ്തുത സംവിധാനത്തിലൂടെ ഏതെല്ലാം മേഖലയിലുള്ള റോഡുകളാണ് പുനർനിർമിക്കാൻ ഉദ്ദേശിക്കുന്നത് എന്ന് വ്യക്തമാക്കുമോ; ( ഡി ) ഈ സംവിധാനത്തിലൂടെ ടെൻഡർ നടപടി പൂർത്തീകരിക്കുന്ന റോഡുകളുടെ വാർഷിക അറ്റകുറ്റപ്പണികൾ കരാറുകാർതന്നെ നിശ്ചിത കാലത്തേക്ക് നടപ്പിലാക്കുമോ; വിശദീകരിക്കുമോ; ( ഇ ) ഇത്തരം സംവിധാനത്തിലൂടെ നിർമിക്കപ്പെടുന്ന റോഡുകൾക്ക് പ്രതികൂല കാലാവസ്ഥയില്‍ തകര്‍ച്ച സംഭവിച്ചാലും അറ്റകുറ്റപ്പണികൾ നടപ്പിലാക്കുന്നതിന് കരാർ ഏറ്റെടുത്ത കമ്പനിക്ക് ഉത്തരവാദിത്തമുണ്ടോ; വിശദമാക്കുമോ? വിഴിഞ്ഞം തുറമുഖ പുനരധിവാസ പാക്കേജ്",,http://www.niyamasabha.org/codes/15kla/Session_6/ans/s00099-300822-06-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_6/qns/html/s_300822(91-120).html,,,,,
15-6-100,15,6,100,starred,2022-08-30,starred,വിഴിഞ്ഞം തുറമുഖ പുനരധിവാസ പാക്കേജ്,"ശ്രീ. എൽദോസ് പി. കുന്നപ്പിള്ളിൽ | ശ്രീ.ഷാഫി പറമ്പിൽ | ശ്രീ എം വിൻസെൻറ് | ശ്രീ . സണ്ണി ജോസഫ് : താഴെ കാണുന്ന ചോദ്യങ്ങൾക്കു തുറമുഖം, മ്യൂസിയം, പുരാവസ്തു വകുപ്പ് മന്ത്രി സദയം മറുപടി പറയാമോ? ( എ ) വിഴിഞ്ഞം തുറമുഖ നിർമാണവുമായി ബന്ധപ്പെട്ട് തദ്ദേശീയരായ മത്സ്യത്തൊഴിലാളികളുടെ പുനരധിവാസം, ഉപജീവനം, തൊഴിൽ, സുരക്ഷ തുടങ്ങിയ മേഖലകളിലെ പ്രശ്നങ്ങൾ പരിഹരിക്കുന്നതിന് നാളിതുവരെ എന്തെല്ലാം നടപടികളാണ് സ്വീകരിച്ചിട്ടുള്ളതെന്ന് വ്യക്തമാക്കാമോ; ( ബി ) 2015-ൽ വിഴിഞ്ഞം തുറമുഖ കമ്പനി സമർപ്പിച്ച ഉപജീവന ആഘാത നിർണയ സമിതി റിപ്പോർട്ടിലുൾപ്പെട്ട നഷ്ടപരിഹാര, പുനരധിവാസ പാക്കേജിലെ ഏതൊക്കെ കാര്യങ്ങളാണ് ഇതിനകം നടപ്പിലാക്കിയതെന്ന് വ്യക്തമാക്കുമോ; ( സി ) തുറമുഖ നിർമാണത്തിന്റെ ഫലമായി മത്സ്യബന്ധനത്തിനിടെ സംഭവിക്കുന്ന അപകടങ്ങൾ തടയുന്നതിന് ശാശ്വത നടപടികൾ സ്വീകരിച്ചിട്ടുണ്ടോയെന്ന് അറിയിക്കുമോ? ഭൂമിയുടെ തരംമാറ്റത്തിനുള്ള അപേക്ഷകളുടെ തീർപ്പാക്കൽ",,http://www.niyamasabha.org/codes/15kla/Session_6/ans/s00100-300822-06-15.pdf,http://www.niyamasabha.org/codes/15kla/Session_6/qns/html/s_300822(91-120).html,,,,,
